Date,Type,Details,Amount,Units / Contracts,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
01/07/2025 13:52:39,Position closed,NSDQ100/USD," 103,33 ",0.090268," 1,35 "," 1.891,30 "," 1.680,33 ",3056083931,CFD," 0,00 "
01/07/2025 13:54:03,Open Position,NSDQ100/USD," 70,04 ",0.106093," 0,00 "," 1.891,30 "," 1.560,34 ",3056388076,CFD," 0,00 "
01/07/2025 14:06:22,Open Position,NSDQ100/USD," 75,78 ",0.106183," 0,00 "," 1.891,30 "," 1.440,35 ",3056677856,CFD," 0,00 "
01/07/2025 14:51:33,Open Position,NSDQ100/USD," 119,99 ",0.106636," 0,00 "," 1.891,30 "," 1.320,36 ",3058003779,CFD," 0,00 "
01/07/2025 15:13:48,Edit Stop Loss,-,"(3,77)",-," 0,00 "," 1.891,30 "," 1.316,59 ",3055679902,-," 0,00 "
01/07/2025 15:14:04,Edit Stop Loss,-,"(5,85)",-," 0,00 "," 1.891,30 "," 1.310,74 ",3056388076,-," 0,00 "
01/07/2025 15:14:15,Edit Stop Loss,-,"(3,87)",-," 0,00 "," 1.891,30 "," 1.306,87 ",3056677856,-," 0,00 "
01/07/2025 15:15:41,Open Position,NSDQ100/USD," 99,99 ",0.089278," 0,00 "," 1.891,30 "," 1.206,88 ",3058503130,CFD," 0,00 "
01/07/2025 15:18:56,Position closed,NSDQ100/USD," 101,68 ",0.089278," 1,69 "," 1.892,99 "," 1.308,56 ",3058503130,CFD," 0,00 "
01/07/2025 15:19:24,Open Position,NSDQ100/USD," 104,98 ",0.093611," 0,00 "," 1.892,99 "," 1.203,58 ",3058520480,CFD," 0,00 "
01/07/2025 15:26:21,Position closed,NSDQ100/USD," 108,62 ",0.093611," 3,64 "," 1.896,63 "," 1.312,20 ",3058520480,CFD," 0,00 "
01/07/2025 17:08:04,Position closed,NSDQ100/USD," 121,97 ",0.106636," 1,98 "," 1.898,61 "," 1.434,17 ",3058003779,CFD," 0,00 "
01/07/2025 17:08:35,Open Position,NSDQ100/USD," 119,99 ",0.106546," 0,00 "," 1.898,61 "," 1.314,18 ",3058701013,CFD," 0,00 "
01/07/2025 17:23:56,Position closed,NSDQ100/USD," 120,26 ",0.106546," 0,27 "," 1.898,88 "," 1.434,44 ",3058701013,CFD," 0,00 "
01/07/2025 18:57:30,Position closed,NSDQ100/USD," 57,38 ",0.053877,"(7,36)"," 1.891,52 "," 1.491,82 ",3055679902,CFD," 0,00 "
01/07/2025 19:03:12,Open Position,NSDQ100/USD," 101,99 ",0.045436," 0,00 "," 1.891,52 "," 1.389,83 ",3058794805,CFD," 0,00 "
01/07/2025 19:03:44,Position closed,VIX.JUL25/USD," 130,24 ",79.030558,"(19,76)"," 1.871,76 "," 1.520,07 ",3055678832,CFD," 0,00 "
01/07/2025 19:07:21,Position closed,NSDQ100/USD," 102,71 ",0.045436," 0,72 "," 1.872,48 "," 1.622,78 ",3058794805,CFD," 0,00 "
01/07/2025 19:07:31,Open Position,NSDQ100/USD," 150,00 ",0.066764," 0,00 "," 1.872,48 "," 1.472,78 ",3058797369,CFD," 0,00 "
01/07/2025 19:20:57,Position closed,NSDQ100/USD," 151,49 ",0.066764," 1,49 "," 1.873,97 "," 1.624,27 ",3058797369,CFD," 0,00 "
01/07/2025 19:24:01,Open Position,NSDQ100/USD," 119,98 ",0.053323," 0,00 "," 1.873,97 "," 1.504,29 ",3058808466,CFD," 0,00 "
01/07/2025 19:31:58,Position closed,NSDQ100/USD," 119,41 ",0.053323,"(0,57)"," 1.873,40 "," 1.623,70 ",3058808466,CFD," 0,00 "
01/07/2025 19:51:04,Position closed,NSDQ100/USD," 54,49 ",0.05072,"(4,67)"," 1.868,73 "," 1.678,19 ",3058832283,CFD," 0,00 "
01/07/2025 22:23:11,Open Position,NSDQ100/USD," 129,99 ",0.057796," 0,00 "," 1.868,73 "," 1.548,20 ",3058853976,CFD," 0,00 "
01/07/2025 23:02:00,Position closed,NSDQ100/USD," 130,77 ",0.057796," 0,78 "," 1.869,51 "," 1.678,97 ",3058853976,CFD," 0,00 "
01/07/2025 23:04:13,Open Position,NSDQ100/USD," 199,99 ",0.088843," 0,00 "," 1.869,51 "," 1.478,98 ",3058855557,CFD," 0,00 "
01/07/2025 23:13:43,Overnight fee,Daily,"(0,30)",-,"(0,30)"," 1.869,21 "," 1.478,68 ",3056677856,CFD," 0,00 "
01/07/2025 23:13:43,Overnight fee,Daily,"(0,58)",-,"(0,58)"," 1.868,63 "," 1.478,10 ",3056388076,CFD," 0,00 "
02/07/2025 00:09:02,Index price adjustment,NSDQ100/USD," 0,17 ",-," 0,17 "," 1.868,80 "," 1.478,27 ",3056388076,CFD," 0,00 "
02/07/2025 00:09:02,Index price adjustment,NSDQ100/USD," 0,09 ",-," 0,09 "," 1.868,89 "," 1.478,36 ",3056677856,CFD," 0,00 "
02/07/2025 06:31:21,Position closed,NSDQ100/USD," 203,88 ",0.088843," 3,89 "," 1.872,78 "," 1.682,24 ",3058855557,CFD," 0,00 "
02/07/2025 07:18:15,Open Position,NSDQ100/USD," 66,87 ",0.106432," 0,00 "," 1.872,78 "," 1.562,25 ",3058961810,CFD," 0,00 "
02/07/2025 10:41:45,Open Position,NSDQ100/USD," 69,55 ",0.11561," 0,00 "," 1.872,78 "," 1.432,26 ",3059275103,CFD," 0,00 "
02/07/2025 12:57:52,Edit Stop Loss,-,"(14,69)",-," 0,00 "," 1.872,78 "," 1.417,57 ",3059275103,-," 0,00 "
02/07/2025 12:58:04,Edit Stop Loss,-,"(19,70)",-," 0,00 "," 1.872,78 "," 1.397,87 ",3058961810,-," 0,00 "
02/07/2025 12:58:19,Edit Stop Loss,-,"(11,08)",-," 0,00 "," 1.872,78 "," 1.386,79 ",3056677856,-," 0,00 "
02/07/2025 12:58:29,Edit Stop Loss,-,"(21,22)",-," 0,00 "," 1.872,78 "," 1.365,57 ",3056388076,-," 0,00 "
02/07/2025 12:59:37,Position closed,NSDQ100/USD," 70,02 ",0.060038,"(5,11)"," 1.867,67 "," 1.435,59 ",3059316676,CFD," 0,00 "
02/07/2025 12:59:47,Position closed,NSDQ100/USD," 64,78 ",0.05548,"(8,04)"," 1.859,63 "," 1.500,37 ",3059316697,CFD," 0,00 "
02/07/2025 13:00:34,Position closed,NSDQ100/USD," 65,15 ",0.055561,"(11,87)"," 1.847,76 "," 1.565,52 ",3059316902,CFD," 0,00 "
02/07/2025 13:36:24,Position closed,NSDQ100/USD," 68,73 ",0.055572,"(0,82)"," 1.846,94 "," 1.634,25 ",3059275103,CFD," 0,00 "
02/07/2025 13:49:04,Position closed,NSDQ100/USD," 65,02 ",0.050952,"(1,85)"," 1.845,09 "," 1.699,27 ",3058961810,CFD," 0,00 "
02/07/2025 14:41:24,Position closed,NSDQ100/USD," 75,80 ",0.055463," 0,02 "," 1.845,11 "," 1.775,07 ",3056677856,CFD," 0,00 "
02/07/2025 15:06:13,Position closed,NSDQ100/USD," 70,75 ",0.050532," 0,71 "," 1.845,82 "," 1.845,82 ",3056388076,CFD," 0,00 "
02/07/2025 15:06:41,Open Position,NSDQ100/USD," 101,98 ",0.090101," 0,00 "," 1.845,82 "," 1.743,84 ",3059957653,CFD," 0,00 "
02/07/2025 23:14:24,Overnight fee,Daily,"(0,49)",-,"(0,49)"," 1.845,33 "," 1.743,35 ",3059957653,CFD," 0,00 "
03/07/2025 00:06:26,Index price adjustment,NSDQ100/USD," 0,19 ",-," 0,19 "," 1.845,52 "," 1.743,54 ",3059957653,CFD," 0,00 "
03/07/2025 05:37:37,Position closed,NSDQ100/USD," 103,89 ",0.090101," 1,91 "," 1.847,43 "," 1.847,43 ",3059957653,CFD," 0,00 "
03/07/2025 05:38:38,Open Position,NSDQ100/USD," 119,99 ",0.052944," 0,00 "," 1.847,43 "," 1.727,44 ",3060294297,CFD," 0,00 "
03/07/2025 07:28:25,Position closed,NSDQ100/USD," 121,22 ",0.052944," 1,23 "," 1.848,66 "," 1.848,66 ",3060294297,CFD," 0,00 "
03/07/2025 11:44:15,Open Position,NSDQ100/USD," 119,99 ",0.105902," 0,00 "," 1.848,66 "," 1.728,67 ",3060552960,CFD," 0,00 "
03/07/2025 13:28:16,Position closed,NSDQ100/USD," 127,76 ",0.105902," 7,77 "," 1.856,43 "," 1.856,43 ",3060552960,CFD," 0,00 "
03/07/2025 13:46:46,Open Position,NSDQ100/USD," 69,99 ",0.061532," 0,00 "," 1.856,43 "," 1.786,44 ",3060831726,CFD," 0,00 "
03/07/2025 13:46:58,Position closed,NSDQ100/USD," 70,11 ",0.061532," 0,12 "," 1.856,55 "," 1.856,55 ",3060831726,CFD," 0,00 "
04/07/2025 09:54:22,Open Position,NSDQ100/USD," 101,99 ",0.044837," 0,00 "," 1.856,55 "," 1.754,56 ",3061574613,CFD," 0,00 "
04/07/2025 14:08:15,Position closed,NSDQ100/USD," 100,28 ",0.044837,"(1,71)"," 1.854,84 "," 1.854,84 ",3061574613,CFD," 0,00 "
04/07/2025 15:22:16,Open Position,NSDQ100/USD," 199,98 ",0.088044," 0,00 "," 1.854,84 "," 1.654,86 ",3061666047,CFD," 0,00 "
04/07/2025 16:19:24,Position closed,NSDQ100/USD," 200,12 ",0.088044," 0,14 "," 1.854,98 "," 1.854,98 ",3061666047,CFD," 0,00 "
06/07/2025 22:15:48,Open Position,NSDQ100/USD," 73,64 ",0.105236," 0,00 "," 1.854,98 "," 1.734,99 ",3061732659,CFD," 0,00 "
06/07/2025 23:13:50,Position closed,NSDQ100/USD," 57,91 ",0.05171,"(1,05)"," 1.853,93 "," 1.792,90 ",3061735947,CFD," 0,00 "
07/07/2025 08:44:27,Open Position,NSDQ100/USD," 119,99 ",0.105595," 0,00 "," 1.853,93 "," 1.672,91 ",3061927436,CFD," 0,00 "
07/07/2025 11:12:41,Position closed,NSDQ100/USD," 123,17 ",0.105595," 3,18 "," 1.857,11 "," 1.796,08 ",3061927436,CFD," 0,00 "
07/07/2025 11:13:02,Open Position,NSDQ100/USD," 128,70 ",0.096648," 0,00 "," 1.857,11 "," 1.686,09 ",3061970478,CFD," 0,00 "
07/07/2025 15:07:21,Open Position,NSDQ100/USD," 119,99 ",0.105668," 0,00 "," 1.857,11 "," 1.566,10 ",3064211717,CFD," 0,00 "
07/07/2025 16:05:23,Position closed,NSDQ100/USD," 124,03 ",0.105668," 4,04 "," 1.861,15 "," 1.690,13 ",3064211717,CFD," 0,00 "
07/07/2025 18:05:30,Open Position,NSDQ100/USD," 124,99 ",0.055107," 0,00 "," 1.861,15 "," 1.565,14 ",3064715593,CFD," 0,00 "
07/07/2025 18:05:37,Position closed,NSDQ100/USD," 124,43 ",0.055107,"(0,56)"," 1.860,59 "," 1.689,57 ",3064715593,CFD," 0,00 "
07/07/2025 18:05:53,Open Position,NSDQ100/USD," 124,99 ",0.110247," 0,00 "," 1.860,59 "," 1.564,58 ",3064715894,CFD," 0,00 "
07/07/2025 23:13:43,Overnight fee,Daily,"(0,29)",-,"(0,29)"," 1.860,30 "," 1.564,29 ",3061732659,CFD," 0,00 "
07/07/2025 23:13:43,Overnight fee,Daily,"(0,53)",-,"(0,53)"," 1.859,77 "," 1.563,76 ",3061970478,CFD," 0,00 "
07/07/2025 23:13:43,Overnight fee,Daily,"(0,61)",-,"(0,61)"," 1.859,16 "," 1.563,15 ",3064715894,CFD," 0,00 "
08/07/2025 01:08:16,Index price adjustment,NSDQ100/USD," 0,01 ",-," 0,01 "," 1.859,17 "," 1.563,16 ",3061732659,CFD," 0,00 "
08/07/2025 01:08:16,Index price adjustment,NSDQ100/USD," 0,01 ",-," 0,01 "," 1.859,18 "," 1.563,17 ",3061970478,CFD," 0,00 "
08/07/2025 01:08:16,Index price adjustment,NSDQ100/USD," 0,01 ",-," 0,01 "," 1.859,19 "," 1.563,18 ",3064715894,CFD," 0,00 "
08/07/2025 02:36:34,Position closed,NSDQ100/USD," 130,95 ",0.110247," 5,96 "," 1.865,15 "," 1.694,13 ",3064715894,CFD," 0,00 "
08/07/2025 04:58:38,Open Position,NSDQ100/USD," 119,99 ",0.10564," 0,00 "," 1.865,15 "," 1.574,14 ",3064933033,CFD," 0,00 "
08/07/2025 06:23:40,Position closed,NSDQ100/USD," 123,07 ",0.10564," 3,08 "," 1.868,23 "," 1.697,21 ",3064933033,CFD," 0,00 "
08/07/2025 06:26:26,Open Position,NSDQ100/USD," 119,99 ",0.105554," 0,00 "," 1.868,23 "," 1.577,22 ",3064939636,CFD," 0,00 "
08/07/2025 06:48:51,Position closed,NSDQ100/USD," 121,12 ",0.105554," 1,13 "," 1.869,36 "," 1.698,34 ",3064939636,CFD," 0,00 "
08/07/2025 06:49:00,Open Position,NSDQ100/USD," 124,99 ",0.109884," 0,00 "," 1.869,36 "," 1.573,35 ",3064942841,CFD," 0,00 "
08/07/2025 10:24:30,Open Position,NSDQ100/USD," 119,99 ",0.10558," 0,00 "," 1.869,36 "," 1.453,36 ",3065069921,CFD," 0,00 "
08/07/2025 10:31:18,Position closed,NSDQ100/USD," 119,77 ",0.10558,"(0,22)"," 1.869,14 "," 1.573,13 ",3065069921,CFD," 0,00 "
08/07/2025 12:19:17,Position closed,NSDQ100/USD," 125,39 ",0.109884," 0,40 "," 1.869,54 "," 1.698,52 ",3064942841,CFD," 0,00 "
08/07/2025 12:46:41,Open Position,NSDQ100/USD," 119,99 ",0.105557," 0,00 "," 1.869,54 "," 1.578,53 ",3065253123,CFD," 0,00 "
08/07/2025 13:22:43,Position closed,NSDQ100/USD," 120,93 ",0.105557," 0,94 "," 1.870,48 "," 1.699,46 ",3065253123,CFD," 0,00 "
08/07/2025 13:26:05,Open Position,NSDQ100/USD," 173,79 ",0.131872," 0,00 "," 1.870,48 "," 1.549,46 ",3065270199,CFD," 0,00 "
08/07/2025 13:40:16,Open Position,NSDQ100/USD," 170,00 ",0.149719," 0,00 "," 1.870,48 "," 1.379,46 ",3065401699,CFD," 0,00 "
08/07/2025 13:41:24,Position closed,NSDQ100/USD," 171,35 ",0.149719," 1,35 "," 1.871,83 "," 1.550,81 ",3065401699,CFD," 0,00 "
08/07/2025 13:41:33,Open Position,NSDQ100/USD," 119,98 ",0.105625," 0,00 "," 1.871,83 "," 1.430,83 ",3065406065,CFD," 0,00 "
08/07/2025 14:38:30,Position closed,NSDQ100/USD," 122,32 ",0.105625," 2,34 "," 1.874,17 "," 1.553,15 ",3065406065,CFD," 0,00 "
08/07/2025 17:02:38,Open Position,NSDQ100/USD," 129,99 ",0.11442," 0,00 "," 1.874,17 "," 1.423,16 ",3065890989,CFD," 0,00 "
08/07/2025 18:20:30,Position closed,NSDQ100/USD," 130,31 ",0.11442," 0,32 "," 1.874,49 "," 1.553,47 ",3065890989,CFD," 0,00 "
08/07/2025 18:48:08,Open Position,NSDQ100/USD," 76,77 ",0.132101," 0,00 "," 1.874,49 "," 1.403,47 ",3065963331,CFD," 0,00 "
08/07/2025 19:42:38,Position closed,NSDQ100/USD," 71,41 ",0.06449,"(1,82)"," 1.872,67 "," 1.474,88 ",3066085451,CFD," 0,00 "
08/07/2025 22:41:08,Position closed,NSDQ100/USD," 76,90 ",0.067611," 0,13 "," 1.872,80 "," 1.551,78 ",3065963331,CFD," 0,00 "
08/07/2025 23:08:44,Edit Stop Loss,-,"(23,79)",-," 0,00 "," 1.872,80 "," 1.527,99 ",3065270199,-," 0,00 "
08/07/2025 23:08:56,Edit Stop Loss,-,"(18,71)",-," 0,00 "," 1.872,80 "," 1.509,28 ",3061970478,-," 0,00 "
08/07/2025 23:09:08,Edit Stop Loss,-,"(12,61)",-," 0,00 "," 1.872,80 "," 1.496,67 ",3061732659,-," 0,00 "
08/07/2025 23:13:31,Overnight fee,Daily,"(0,29)",-,"(0,29)"," 1.872,51 "," 1.496,38 ",3061732659,CFD," 0,00 "
08/07/2025 23:13:31,Overnight fee,Daily,"(0,37)",-,"(0,37)"," 1.872,14 "," 1.496,01 ",3065963331,CFD," 0,00 "
08/07/2025 23:13:31,Overnight fee,Daily,"(0,53)",-,"(0,53)"," 1.871,61 "," 1.495,48 ",3061970478,CFD," 0,00 "
08/07/2025 23:13:31,Overnight fee,Daily,"(0,72)",-,"(0,72)"," 1.870,89 "," 1.494,76 ",3065270199,CFD," 0,00 "
09/07/2025 00:19:25,Open Position,NSDQ100/USD," 150,00 ",0.132226," 0,00 "," 1.870,89 "," 1.344,76 ",3066152222,CFD," 0,00 "
09/07/2025 07:56:41,Position closed,NSDQ100/USD," 151,73 ",0.132226," 1,73 "," 1.872,62 "," 1.496,49 ",3066152222,CFD," 0,00 "
09/07/2025 10:14:11,Open Position,NSDQ100/USD," 101,99 ",0.089771," 0,00 "," 1.872,62 "," 1.394,50 ",3066295383,CFD," 0,00 "
09/07/2025 11:48:49,Position closed,NSDQ100/USD," 104,16 ",0.089771," 2,17 "," 1.874,79 "," 1.498,66 ",3066295383,CFD," 0,00 "
09/07/2025 11:49:40,Position closed,NSDQ100/USD," 174,26 ",0.131872," 0,47 "," 1.875,26 "," 1.672,92 ",3065270199,CFD," 0,00 "
09/07/2025 13:30:21,Position closed,NSDQ100/USD," 132,18 ",0.096648," 3,48 "," 1.878,74 "," 1.805,10 ",3061970478,CFD," 0,00 "
09/07/2025 13:39:04,Position closed,NSDQ100/USD," 76,06 ",0.053526," 2,42 "," 1.881,16 "," 1.881,16 ",3061732659,CFD," 0,00 "
09/07/2025 16:06:48,Open Position,NSDQ100/USD," 199,98 ",0.175651," 0,00 "," 1.881,16 "," 1.681,18 ",3067522389,CFD," 0,00 "
09/07/2025 16:39:17,Position closed,NSDQ100/USD," 201,89 ",0.175651," 1,91 "," 1.883,07 "," 1.883,07 ",3067522389,CFD," 0,00 "
09/07/2025 16:39:42,Open Position,NSDQ100/USD," 119,99 ",0.105338," 0,00 "," 1.883,07 "," 1.763,08 ",3067549907,CFD," 0,00 "
09/07/2025 17:19:12,Position closed,NSDQ100/USD," 120,75 ",0.105338," 0,76 "," 1.883,83 "," 1.883,83 ",3067549907,CFD," 0,00 "
09/07/2025 20:02:03,Open Position,NSDQ100/USD," 74,99 ",0.065633," 0,00 "," 1.883,83 "," 1.808,84 ",3067705930,CFD," 0,00 "
09/07/2025 22:09:53,Position closed,NSDQ100/USD," 75,20 ",0.065633," 0,21 "," 1.884,04 "," 1.884,04 ",3067705930,CFD," 0,00 "
09/07/2025 22:23:32,Open Position,NSDQ100/USD," 64,34 ",0.088318," 0,00 "," 1.884,04 "," 1.783,05 ",3067717299,CFD," 0,00 "
09/07/2025 23:05:16,Position closed,NSDQ100/USD," 49,61 ",0.043768,"(0,44)"," 1.883,60 "," 1.832,66 ",3067720258,CFD," 0,00 "
09/07/2025 23:15:22,Overnight fee,Daily,"(0,36)",-,"(0,36)"," 1.883,24 "," 1.832,30 ",3067705930,CFD," 0,00 "
10/07/2025 06:59:41,Open Position,NSDQ100/USD," 119,99 ",0.105234," 0,00 "," 1.883,24 "," 1.712,31 ",3067758282,CFD," 0,00 "
10/07/2025 07:45:19,Position closed,NSDQ100/USD," 121,75 ",0.105234," 1,76 "," 1.885,00 "," 1.834,06 ",3067758282,CFD," 0,00 "
10/07/2025 13:49:16,Open Position,NSDQ100/USD," 140,00 ",0.122738," 0,00 "," 1.885,00 "," 1.694,06 ",3068981736,CFD," 0,00 "
10/07/2025 14:51:33,Open Position,NSDQ100/USD," 101,99 ",0.08948," 0,00 "," 1.885,00 "," 1.592,07 ",3069345920,CFD," 0,00 "
10/07/2025 17:05:56,Position closed,NSDQ100/USD," 103,79 ",0.08948," 1,80 "," 1.886,80 "," 1.695,86 ",3069345920,CFD," 0,00 "
10/07/2025 17:06:14,Open Position,NSDQ100/USD," 100,99 ",0.088513," 0,00 "," 1.886,80 "," 1.594,87 ",3069473302,CFD," 0,00 "
10/07/2025 17:37:20,Position closed,NSDQ100/USD," 142,28 ",0.122738," 2,28 "," 1.889,08 "," 1.737,15 ",3068981736,CFD," 0,00 "
10/07/2025 17:59:36,Position closed,NSDQ100/USD," 103,51 ",0.088513," 2,52 "," 1.891,60 "," 1.840,66 ",3069473302,CFD," 0,00 "
10/07/2025 19:06:23,Open Position,NSDQ100/USD," 100,99 ",0.088408," 0,00 "," 1.891,60 "," 1.739,67 ",3069614365,CFD," 0,00 "
10/07/2025 22:28:34,Position closed,NSDQ100/USD," 101,07 ",0.088408," 0,08 "," 1.891,68 "," 1.840,74 ",3069614365,CFD," 0,00 "
10/07/2025 22:30:51,Open Position,NSDQ100/USD," 126,78 ",0.089282," 0,00 "," 1.891,68 "," 1.738,75 ",3069684575,CFD," 0,00 "
10/07/2025 23:13:44,Overnight fee,Daily,"(0,24)",-,"(0,24)"," 1.891,44 "," 1.738,51 ",3067717299,CFD," 0,00 "
10/07/2025 23:13:44,Overnight fee,Daily,"(0,49)",-,"(0,49)"," 1.890,95 "," 1.738,02 ",3069614365,CFD," 0,00 "
11/07/2025 08:56:39,Open Position,NSDQ100/USD," 148,06 ",0.114405," 0,00 "," 1.890,95 "," 1.608,03 ",3069866408,CFD," 0,00 "
11/07/2025 10:00:10,Open Position,NSDQ100/USD," 165,47 ",0.132242," 0,00 "," 1.890,95 "," 1.458,04 ",3069886452,CFD," 0,00 "
11/07/2025 10:00:57,Edit Stop Loss,-,"(13,40)",-," 0,00 "," 1.890,95 "," 1.444,64 ",3067717299,-," 0,00 "
11/07/2025 10:01:09,Edit Stop Loss,-,"(24,79)",-," 0,00 "," 1.890,95 "," 1.419,85 ",3069684575,-," 0,00 "
11/07/2025 10:01:20,Edit Stop Loss,-,"(18,07)",-," 0,00 "," 1.890,95 "," 1.401,78 ",3069866408,-," 0,00 "
11/07/2025 10:01:34,Edit Stop Loss,-,"(15,48)",-," 0,00 "," 1.890,95 "," 1.386,30 ",3069886452,-," 0,00 "
11/07/2025 10:08:34,Position closed,NSDQ100/USD," 167,11 ",0.132242," 1,64 "," 1.892,59 "," 1.553,41 ",3069886452,CFD," 0,00 "
11/07/2025 11:59:32,Position closed,NSDQ100/USD," 148,18 ",0.114405," 0,12 "," 1.892,71 "," 1.701,59 ",3069866408,CFD," 0,00 "
11/07/2025 12:19:07,Open Position,NSDQ100/USD," 119,99 ",0.105578," 0,00 "," 1.892,71 "," 1.581,60 ",3069949350,CFD," 0,00 "
11/07/2025 13:50:56,Position closed,NSDQ100/USD," 123,35 ",0.105578," 3,36 "," 1.896,07 "," 1.704,95 ",3069949350,CFD," 0,00 "
11/07/2025 17:15:01,Position closed,NSDQ100/USD," 124,69 ",0.089282,"(2,09)"," 1.893,98 "," 1.829,64 ",3069684575,CFD," 0,00 "
11/07/2025 19:14:57,Open Position,NSDQ100/USD," 143,80 ",0.105281," 0,00 "," 1.893,98 "," 1.709,65 ",3070694600,CFD," 0,00 "
11/07/2025 19:15:13,Edit Stop Loss,-,"(23,81)",-," 0,00 "," 1.893,98 "," 1.685,84 ",3070694600,-," 0,00 "
11/07/2025 19:27:36,Position closed,NSDQ100/USD," 145,11 ",0.105281," 1,31 "," 1.895,29 "," 1.830,95 ",3070694600,CFD," 0,00 "
11/07/2025 23:13:48,Overnight fee,Weekend Fee,"(0,73)",-,"(0,73)"," 1.894,56 "," 1.830,22 ",3067717299,CFD," 0,00 "
12/07/2025 01:02:51,Index price adjustment,NSDQ100/USD," 0,01 ",-," 0,01 "," 1.894,57 "," 1.830,23 ",3069614365,CFD," 0,00 "
13/07/2025 23:25:57,Open Position,NSDQ100/USD," 199,99 ",0.176378," 0,00 "," 1.894,57 "," 1.630,24 ",3071115405,CFD," 0,00 "
14/07/2025 04:21:20,Position closed,NSDQ100/USD," 203,57 ",0.176378," 3,58 "," 1.898,15 "," 1.833,81 ",3071115405,CFD," 0,00 "
14/07/2025 04:22:10,Open Position,NSDQ100/USD," 199,99 ",0.176194," 0,00 "," 1.898,15 "," 1.633,82 ",3071161869,CFD," 0,00 "
14/07/2025 07:08:10,Open Position,NSDQ100/USD," 119,99 ",0.10593," 0,00 "," 1.898,15 "," 1.513,83 ",3071258096,CFD," 0,00 "
14/07/2025 07:34:55,Position closed,NSDQ100/USD," 120,33 ",0.10593," 0,34 "," 1.898,49 "," 1.634,16 ",3071258096,CFD," 0,00 "
14/07/2025 07:37:21,Open Position,NSDQ100/USD," 119,99 ",0.10589," 0,00 "," 1.898,49 "," 1.514,17 ",3071332183,CFD," 0,00 "
14/07/2025 07:46:02,Position closed,NSDQ100/USD," 121,27 ",0.10589," 1,28 "," 1.899,77 "," 1.635,44 ",3071332183,CFD," 0,00 "
14/07/2025 07:46:37,Open Position,NSDQ100/USD," 150,00 ",0.13227," 0,00 "," 1.899,77 "," 1.485,44 ",3071336515,CFD," 0,00 "
14/07/2025 08:09:57,Position closed,NSDQ100/USD," 151,67 ",0.13227," 1,67 "," 1.901,44 "," 1.637,11 ",3071336515,CFD," 0,00 "
14/07/2025 08:10:29,Open Position,NSDQ100/USD," 140,00 ",0.123364," 0,00 "," 1.901,44 "," 1.497,11 ",3071347166,CFD," 0,00 "
14/07/2025 09:16:26,Position closed,NSDQ100/USD," 141,04 ",0.123364," 1,04 "," 1.902,48 "," 1.638,15 ",3071347166,CFD," 0,00 "
14/07/2025 09:21:19,Position closed,NSDQ100/USD," 201,56 ",0.176194," 1,57 "," 1.904,05 "," 1.839,71 ",3071161869,CFD," 0,00 "
14/07/2025 09:21:37,Open Position,NSDQ100/USD," 150,00 ",0.132094," 0,00 "," 1.904,05 "," 1.689,71 ",3071370190,CFD," 0,00 "
14/07/2025 10:00:23,Position closed,NSDQ100/USD," 151,19 ",0.132094," 1,19 "," 1.905,24 "," 1.840,90 ",3071370190,CFD," 0,00 "
