Position ID,Action,Long / Short,Amount,Units,Open Date,Close Date,Leverage,Spread Fees (USD),Market Spread (USD),Profit(USD),FX rate at open (USD),FX rate at close (USD),Open Rate,Close Rate,Take profit rate,Stop lose rate,Overnight Fees and Dividends,Copied From,Type,ISIN,Notes
2843353226,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.350329,01/11/2024 08:20:09,01/11/2024 09:29:14,20," 1,05 ",0.00," 2,49 ",-,-," 19.981,20 "," 19.988,30 "," 20.481,24 "," 19.481,67 "," 0,00 ",-,CFD,US6311011026,
2843323478,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.350539,01/11/2024 06:35:31,01/11/2024 08:18:14,20," 1,05 ",0.00," 3,54 ",-,-," 19.969,20 "," 19.979,30 "," 20.468,43 "," 19.469,97 "," 0,00 ",-,CFD,US6311011026,
2843323579,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.350520,01/11/2024 06:35:51,01/11/2024 08:17:18,20," 1,05 ",0.00," 3,65 ",-,-," 19.970,30 "," 19.980,70 "," 20.469,56 "," 19.471,05 "," 0,00 ",-,CFD,US6311011026,
2843323599,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.250373,01/11/2024 06:36:11,01/11/2024 08:16:52,20," 0,75 ",0.00," 2,10 ",-,-," 19.970,20 "," 19.978,60 "," 20.469,56 "," 19.470,95 "," 0,00 ",-,CFD,US6311011026,
2843298458,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.150352,31/10/2024 22:25:20,01/11/2024 06:32:55,20," 0,45 ",0.00," 1,84 ",-,-," 19.953,09 "," 19.965,30 "," 20.451,10 "," 19.454,27 "," 0,00 ",-,CFD,US6311011026,
2843298450,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.350822,31/10/2024 22:25:10,01/11/2024 06:32:47,20," 1,05 ",0.00," 4,70 ",-,-," 19.953,09 "," 19.966,50 "," 20.451,10 "," 19.454,27 "," 0,00 ",-,CFD,US6311011026,
2843298399,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.300726,31/10/2024 22:24:07,01/11/2024 06:32:41,20," 0,90 ",0.00," 4,63 ",-,-," 19.951,69 "," 19.967,10 "," 20.450,48 "," 19.452,90 "," 0,00 ",-,CFD,US6311011026,
2843290531,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.301418,31/10/2024 20:35:02,31/10/2024 22:23:18,20," 0,90 ",0.00," 13,05 ",-,-," 19.905,90 "," 19.949,20 "," 20.405,39 "," 19.408,26 ","(1,56)",-,CFD,US6311011026,
2843287439,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.351283,31/10/2024 20:18:49,31/10/2024 22:23:03,20," 1,05 ",0.00," 7,34 ",-,-," 19.926,90 "," 19.947,80 "," 20.424,46 "," 19.428,73 ","(1,81)",-,CFD,US6311011026,
2843287394,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.300981,31/10/2024 20:18:31,31/10/2024 22:22:56,20," 0,90 ",0.00," 3,76 ",-,-," 19.934,80 "," 19.947,30 "," 20.433,57 "," 19.436,43 ","(1,55)",-,CFD,US6311011026,
2843287212,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.250805,31/10/2024 20:16:54,31/10/2024 22:22:43,20," 0,75 ",0.00," 3,56 ",-,-," 19.935,79 "," 19.950,00 "," 20.434,70 "," 19.437,40 ","(1,30)",-,CFD,US6311011026,
2843272479,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.350925,31/10/2024 19:54:00,31/10/2024 22:21:51,20," 1,05 ",0.00," 0,55 ",-,-," 19.947,24 "," 19.948,80 "," 20.443,05 "," 19.448,56 ","(1,57)",-,CFD,US6311011026,
2843286314,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.301206,31/10/2024 20:12:22,31/10/2024 20:18:21,20," 0,90 ",0.00," 3,02 ",-,-," 19.919,90 "," 19.929,91 "," 20.416,77 "," 19.421,91 "," 0,00 ",-,CFD,US6311011026,
2843285671,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.200791,31/10/2024 20:08:10,31/10/2024 20:18:10,20," 0,60 ",0.00," 2,17 ",-,-," 19.921,20 "," 19.932,00 "," 20.419,54 "," 19.423,17 "," 0,00 ",-,CFD,US6311011026,
2843285586,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 449,99 ",0.451845,31/10/2024 20:07:42,31/10/2024 20:18:04,20," 1,35 ",0.00," 7,23 ",-,-," 19.918,30 "," 19.934,30 "," 20.415,34 "," 19.420,35 "," 0,00 ",-,CFD,US6311011026,
2843281396,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.351769,31/10/2024 20:00:07,31/10/2024 20:07:29,20," 1,05 ",0.00," 4,09 ",-,-," 19.899,39 "," 19.911,01 "," 20.394,11 "," 19.401,91 "," 0,00 ",-,CFD,US6311011026,
2843281302,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 360,00 ",0.362053,31/10/2024 19:59:56,31/10/2024 20:07:22,20," 1,08 ",0.00," 12,26 ",-,-," 19.886,54 "," 19.920,41 "," 20.386,68 "," 19.389,38 "," 0,25 ",-,CFD,US6311011026,
2843119311,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.200356,31/10/2024 16:47:53,31/10/2024 19:51:38,20," 0,60 ",0.00," 1,66 ",-,-," 19.964,44 "," 19.972,75 "," 20.464,06 "," 19.465,33 "," 0,00 ",-,CFD,US6311011026,
2843119205,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 349,99 ",0.350639,31/10/2024 16:47:36,31/10/2024 19:51:04,20," 1,05 ",0.00," 8,21 ",-,-," 19.963,54 "," 19.986,95 "," 20.461,30 "," 19.464,46 "," 0,00 ",-,CFD,US6311011026,
2842947142,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.200393,31/10/2024 14:53:29,31/10/2024 19:50:35,20," 0,60 ",0.00," 5,83 ",-,-," 19.960,74 "," 19.989,85 "," 20.458,73 "," 19.461,73 "," 0,00 ",-,CFD,US6311011026,
2842927275,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.300123,31/10/2024 14:44:57,31/10/2024 19:49:31,20," 0,90 ",0.00," 0,99 ",-,-," 19.991,75 "," 19.995,05 "," 20.492,47 "," 19.491,96 "," 0,00 ",-,CFD,US6311011026,
2843231742,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.250911,31/10/2024 19:02:41,31/10/2024 19:38:37,20," 0,75 ",0.00," 2,91 ",-,-," 19.927,35 "," 19.938,95 "," 20.428,30 "," 19.429,17 "," 0,00 ",-,CFD,US6311011026,
2843168144,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.301406,31/10/2024 17:47:24,31/10/2024 19:01:53,20," 0,90 ",0.00," 5,52 ",-,-," 19.906,65 "," 19.924,96 "," 20.405,65 "," 19.408,99 "," 0,00 ",-,CFD,US6311011026,
2843225290,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.301514,31/10/2024 18:52:38,31/10/2024 19:01:25,20," 0,90 ",0.00," 5,64 ",-,-," 19.899,54 "," 19.918,26 "," 20.397,95 "," 19.402,06 "," 0,00 ",-,CFD,US6311011026,
2843221070,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.301544,31/10/2024 18:50:06,31/10/2024 18:52:24,20," 0,90 ",0.00," 0,13 ",-,-," 19.897,54 "," 19.897,96 "," 20.395,80 "," 19.400,11 "," 0,00 ",-,CFD,US6311011026,
2843177029,NVIDIA Corporation (NVDA),Long," 99,98 ",3.754804,31/10/2024 18:00:14,31/10/2024 18:49:25,5," 1,49 ",-0.04,"(3,90)",-,-," 133,15 "," 132,11 "," 399,42 "," 119,84 "," 0,00 ",-,CFD,US67066G1040,
2843078829,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.401164,31/10/2024 16:11:45,31/10/2024 16:47:08,20," 1,20 ",0.00," 5,46 ",-,-," 19.941,64 "," 19.955,25 "," 20.440,80 "," 19.443,10 "," 0,00 ",-,CFD,US6311011026,
2843102368,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.250652,31/10/2024 16:29:16,31/10/2024 16:46:58,20," 0,75 ",0.00," 3,04 ",-,-," 19.947,94 "," 19.960,05 "," 20.447,66 "," 19.449,25 "," 0,00 ",-,CFD,US6311011026,
2843027073,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.200679,31/10/2024 15:39:40,31/10/2024 16:09:42,20," 0,60 ",0.00," 2,33 ",-,-," 19.932,25 "," 19.943,85 "," 20.430,25 "," 19.433,95 "," 0,00 ",-,CFD,US6311011026,
2843068750,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,98 ",0.401198,31/10/2024 16:04:59,31/10/2024 16:09:35,20," 1,20 ",0.00," 2,93 ",-,-," 19.939,34 "," 19.946,65 "," 20.437,21 "," 19.440,86 "," 0,00 ",-,CFD,US6311011026,
2843048396,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.150738,31/10/2024 15:54:42,31/10/2024 16:02:13,20," 0,45 ",0.00," 4,04 ",-,-," 19.901,95 "," 19.928,76 "," 20.401,04 "," 19.404,40 "," 0,00 ",-,CFD,US6311011026,
2842349827,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.294006,30/10/2024 19:59:59,31/10/2024 15:51:43,20," 0,88 ",0.00,"(150,07)",-,-," 20.407,68 "," 19.897,26 "," 20.911,93 "," 19.897,49 ","(1,04)",-,CFD,US6311011026,
2842298201,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.293550,30/10/2024 19:05:34,31/10/2024 15:02:29,20," 0,88 ",0.00,"(149,78)",-,-," 20.439,39 "," 19.929,16 "," 20.950,48 "," 19.928,41 ","(1,04)",-,CFD,US6311011026,
2842133872,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 429,99 ",0.389470,30/10/2024 15:55:51,31/10/2024 14:49:42,20," 1,17 ",0.00,"(230,15)",-,-," 20.540,69 "," 19.949,75 "," 21.055,03 "," 19.950,18 ","(1,37)",-,CFD,US6311011026,
2842739905,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 419,99 ",0.419078,31/10/2024 13:51:24,31/10/2024 14:21:26,20," 1,26 ",0.00," 3,56 ",-,-," 20.043,96 "," 20.052,45 "," 20.545,67 "," 19.542,86 "," 0,00 ",-,CFD,US6311011026,
2842835968,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.299608,31/10/2024 14:09:48,31/10/2024 14:21:05,20," 0,90 ",0.00," 7,01 ",-,-," 20.026,15 "," 20.049,55 "," 20.526,70 "," 19.525,50 "," 0,00 ",-,CFD,US6311011026,
2842814545,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.299597,31/10/2024 14:04:33,31/10/2024 14:07:11,20," 0,90 ",0.00," 2,19 ",-,-," 20.026,85 "," 20.034,15 "," 20.527,62 "," 19.526,18 "," 0,00 ",-,CFD,US6311011026,
2841999722,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.291897,30/10/2024 14:32:45,31/10/2024 13:49:34,20," 0,88 ",0.00,"(150,11)",-,-," 20.555,19 "," 20.040,95 "," 21.068,35 "," 20.041,32 ","(1,03)",-,CFD,US6311011026,
2842637612,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.248201,31/10/2024 13:34:24,31/10/2024 13:38:30,20," 0,75 ",0.00," 2,25 ",-,-," 20.145,06 "," 20.154,14 "," 20.645,71 "," 19.641,44 "," 0,00 ",-,CFD,US6311011026,
2842635927,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.297941,31/10/2024 13:34:10,31/10/2024 13:38:06,20," 0,90 ",0.00," 6,91 ",-,-," 20.138,16 "," 20.161,34 "," 20.645,61 "," 19.635,56 "," 0,00 ",-,CFD,US6311011026,
2842522748,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 249,99 ",0.247363,31/10/2024 11:10:55,31/10/2024 13:33:28,20," 0,75 ",0.00," 19,55 ",-,-," 20.213,18 "," 20.134,16 "," 19.707,85 "," 20.718,51 "," 0,00 ",-,CFD,US6311011026,
2842271878,Meta Platforms Inc (META),Long," 99,98 ",0.840010,30/10/2024 18:11:23,31/10/2024 13:31:53,5," 1,46 ",-0.50,"(14,13)",-,-," 595,17 "," 578,35 "," 1.785,39 "," 535,67 ","(0,15)",-,CFD,US30303M1027,
2842522085,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 299,99 ",0.296778,31/10/2024 11:08:10,31/10/2024 13:31:23,20," 0,90 ",0.00," 5,94 ",-,-," 20.217,08 "," 20.197,07 "," 19.710,97 "," 20.722,50 "," 0,00 ",-,CFD,US6311011026,
2842555148,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 200,00 ",0.197632,31/10/2024 13:10:29,31/10/2024 13:31:16,20," 0,60 ",0.00," 7,81 ",-,-," 20.239,88 "," 20.200,37 "," 19.733,59 "," 20.745,87 "," 0,00 ",-,CFD,US6311011026,
2842546239,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.345581,31/10/2024 12:38:20,31/10/2024 12:44:46,20," 1,05 ",0.00," 4,31 ",-,-," 20.255,72 "," 20.268,18 "," 20.762,63 "," 19.749,33 "," 0,00 ",-,CFD,US6311011026,
2842526156,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 349,99 ",0.345962,31/10/2024 11:20:43,31/10/2024 12:36:04,20," 1,05 ",0.00," 6,18 ",-,-," 20.233,31 "," 20.251,18 "," 20.739,04 "," 19.727,48 "," 0,00 ",-,CFD,US6311011026,
2842522052,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.296703,31/10/2024 11:07:58,31/10/2024 11:20:20,20," 0,90 ",0.00," 1,89 ",-,-," 20.222,21 "," 20.228,58 "," 20.728,69 "," 19.716,66 "," 0,00 ",-,CFD,US6311011026,
2842487187,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.297216,31/10/2024 09:58:58,31/10/2024 11:05:14,20," 0,90 ",0.00," 10,81 ",-,-," 20.187,32 "," 20.223,68 "," 20.692,11 "," 19.682,64 "," 0,00 ",-,CFD,US6311011026,
2842414960,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.395974,31/10/2024 07:35:28,31/10/2024 11:02:09,20," 1,20 ",0.00," 3,39 ",-,-," 20.203,31 "," 20.211,88 "," 20.708,19 "," 19.698,23 "," 0,00 ",-,CFD,US6311011026,
2842413223,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.346481,31/10/2024 07:23:41,31/10/2024 11:01:07,20," 1,05 ",0.00," 2,80 ",-,-," 20.203,11 "," 20.211,18 "," 20.708,29 "," 19.698,04 "," 0,00 ",-,CFD,US6311011026,
2842514220,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.297298,31/10/2024 10:35:11,31/10/2024 10:47:29,20," 0,90 ",0.00," 0,41 ",-,-," 20.181,72 "," 20.183,09 "," 20.686,26 "," 19.677,18 "," 0,00 ",-,CFD,US6311011026,
2842511760,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.347044,31/10/2024 10:23:30,31/10/2024 10:26:55,20," 1,05 ",0.00," 2,52 ",-,-," 20.170,32 "," 20.177,59 "," 20.674,89 "," 19.666,07 "," 0,00 ",-,CFD,US6311011026,
2842490792,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.347154,31/10/2024 10:14:48,31/10/2024 10:22:32,20," 1,05 ",0.00," 2,49 ",-,-," 20.163,91 "," 20.171,09 "," 20.668,32 "," 19.659,82 "," 0,00 ",-,CFD,US6311011026,
2842485430,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.297258,31/10/2024 09:49:44,31/10/2024 09:58:08,20," 0,90 ",0.00," 0,38 ",-,-," 20.184,42 "," 20.185,69 "," 20.688,83 "," 19.679,81 "," 0,00 ",-,CFD,US6311011026,
2842479155,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.297326,31/10/2024 09:32:50,31/10/2024 09:48:25,20," 0,90 ",0.00," 1,95 ",-,-," 20.179,82 "," 20.186,39 "," 20.684,32 "," 19.675,33 "," 0,00 ",-,CFD,US6311011026,
2842417936,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.198131,31/10/2024 07:56:16,31/10/2024 09:47:39,20," 0,60 ",0.00," 0,85 ",-,-," 20.188,62 "," 20.192,89 "," 20.692,52 "," 19.683,91 "," 0,00 ",-,CFD,US6311011026,
2842412890,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 349,99 ",0.346681,31/10/2024 07:20:56,31/10/2024 09:47:11,20," 1,05 ",0.00," 0,68 ",-,-," 20.191,42 "," 20.193,39 "," 20.696,51 "," 19.686,64 "," 0,00 ",-,CFD,US6311011026,
2842445633,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.297474,31/10/2024 08:13:04,31/10/2024 09:15:00,20," 0,90 ",0.00," 3,14 ",-,-," 20.169,72 "," 20.180,29 "," 20.673,86 "," 19.665,48 "," 0,00 ",-,CFD,US6311011026,
2842445133,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.247816,31/10/2024 08:10:38,31/10/2024 08:11:09,20," 0,75 ",0.00,"(0,45)",-,-," 20.176,22 "," 20.174,39 "," 20.680,01 "," 19.671,82 "," 0,00 ",-,CFD,US6311011026,
2842418030,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 200,00 ",0.198164,31/10/2024 07:57:06,31/10/2024 08:03:57,20," 0,60 ",0.00," 2,11 ",-,-," 20.185,29 "," 20.174,62 "," 19.680,66 "," 20.689,92 "," 0,00 ",-,CFD,US6311011026,
2842376307,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 349,99 ",0.345292,31/10/2024 00:07:07,31/10/2024 07:17:28,20," 1,05 ",0.00," 26,95 ",-,-," 20.272,68 "," 20.194,62 "," 19.766,55 "," 20.779,49 "," 0,00 ",-,CFD,US6311011026,
2842371721,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 249,99 ",0.246226,30/10/2024 22:40:32,31/10/2024 00:05:15,20," 0,75 ",0.00," 6,22 ",-,-," 20.306,48 "," 20.281,22 "," 19.798,82 "," 20.814,14 "," 0,00 ",-,CFD,US6311011026,
2842370443,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 299,99 ",0.295549,30/10/2024 22:21:09,30/10/2024 22:35:51,20," 0,90 ",0.00,"(4,15)",-,-," 20.301,18 "," 20.315,23 "," 20.250,85 "," 20.808,71 "," 0,00 ",-,CFD,US6311011026,
2842364906,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 349,99 ",0.344663,30/10/2024 22:06:49,30/10/2024 22:18:24,20," 1,05 ",0.00," 1,05 ",-,-," 20.309,68 "," 20.306,63 "," 19.801,94 "," 20.817,42 "," 0,00 ",-,CFD,US6311011026,
2842355905,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 500,00 ",0.491293,30/10/2024 20:21:04,30/10/2024 20:27:40,20," 1,50 ",0.00," 16,83 ",-,-," 20.354,42 "," 20.388,67 "," 20.863,08 "," 19.845,56 "," 0,00 ",-,CFD,US6311011026,
2842349882,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 200,00 ",0.196064,30/10/2024 20:00:11,30/10/2024 20:08:19,20," 0,60 ",0.00," 1,69 ",-,-," 20.401,67 "," 20.393,03 "," 19.890,95 "," 20.911,70 "," 0,00 ",-,CFD,US6311011026,
2842298375,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 349,99 ",0.342577,30/10/2024 19:05:49,30/10/2024 19:58:52,20," 1,05 ",0.00," 14,06 ",-,-," 20.433,32 "," 20.392,28 "," 19.922,29 "," 20.944,15 "," 0,00 ",-,CFD,US6311011026,
2841822243,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.293531,30/10/2024 13:49:47,30/10/2024 19:51:55,20," 0,90 ",0.00," 2,74 ",-,-," 20.440,72 "," 20.431,38 "," 19.928,43 "," 20.951,73 "," 0,00 ",-,CFD,US6311011026,
2842281096,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 500,00 ",0.488679,30/10/2024 18:28:08,30/10/2024 19:04:59,20," 1,50 ",0.00," 9,20 ",-,-," 20.463,32 "," 20.444,49 "," 19.952,03 "," 20.974,90 "," 0,00 ",-,CFD,US6311011026,
2842272007,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.293057,30/10/2024 18:11:36,30/10/2024 19:04:52,20," 0,90 ",0.00," 8,24 ",-,-," 20.473,81 "," 20.445,69 "," 19.961,48 "," 20.985,65 "," 0,00 ",-,CFD,US6311011026,
2841904356,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 399,99 ",0.390274,30/10/2024 13:59:54,30/10/2024 18:10:26,20," 1,20 ",0.00," 5,79 ",-,-," 20.498,51 "," 20.483,68 "," 19.985,75 "," 21.010,97 "," 0,00 ",-,CFD,US6311011026,
2841923130,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.243525,30/10/2024 14:09:21,30/10/2024 14:32:36,20," 0,75 ",0.00," 5,09 ",-,-," 20.531,69 "," 20.552,61 "," 21.042,73 "," 20.018,40 "," 0,00 ",-,CFD,US6311011026,
2841922762,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 199,99 ",0.194892,30/10/2024 14:09:10,30/10/2024 14:32:31,20," 0,60 ",0.00,"(5,98)",-,-," 20.524,11 "," 20.554,79 "," 20.010,81 "," 21.037,21 "," 0,00 ",-,CFD,US6311011026,
2841916801,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.292248,30/10/2024 14:05:02,30/10/2024 14:32:09,20," 0,90 ",0.00," 5,38 ",-,-," 20.530,19 "," 20.548,61 "," 21.042,42 "," 20.016,93 "," 0,00 ",-,CFD,US6311011026,
2841905819,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.243902,30/10/2024 14:00:08,30/10/2024 14:07:54,20," 0,75 ",0.00," 5,30 ",-,-," 20.499,98 "," 20.521,71 "," 21.016,59 "," 19.988,39 "," 0,00 ",-,CFD,US6311011026,
2841894783,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.244032,30/10/2024 13:55:59,30/10/2024 14:05:14,20," 0,75 ",0.00," 7,28 ",-,-," 20.489,08 "," 20.518,91 "," 21.001,51 "," 19.976,86 "," 0,00 ",-,CFD,US6311011026,
2841870044,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.293261,30/10/2024 13:51:16,30/10/2024 13:56:09,20," 0,90 ",0.00," 7,87 ",-,-," 20.459,59 "," 20.486,41 "," 20.969,23 "," 19.948,11 "," 0,00 ",-,CFD,US6311011026,
2841814028,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.244629,30/10/2024 13:47:24,30/10/2024 13:48:25,20," 0,75 ",0.00," 1,28 ",-,-," 20.439,19 "," 20.444,42 "," 20.951,50 "," 19.928,22 "," 0,00 ",-,CFD,US6311011026,
2841807133,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 349,99 ",0.342797,30/10/2024 13:44:56,30/10/2024 13:46:23,20," 1,05 ",0.00,"(4,31)",-,-," 20.420,22 "," 20.432,78 "," 19.908,06 "," 20.930,72 "," 0,00 ",-,CFD,US6311011026,
2841796718,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.293287,30/10/2024 13:40:45,30/10/2024 13:44:16,20," 0,90 ",0.00," 10,98 ",-,-," 20.457,72 "," 20.420,28 "," 19.945,79 "," 20.969,16 "," 0,00 ",-,CFD,US6311011026,
2841012279,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.294100,29/10/2024 14:21:37,30/10/2024 13:44:16,20," 0,90 ",0.00,"(5,61)",-,-," 20.401,22 "," 20.420,28 "," 20.340,85 "," 20.911,25 ","(0,03)",-,CFD,US6311011026,
2841082283,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.293444,29/10/2024 15:00:22,30/10/2024 13:44:16,20," 0,90 ",0.00," 7,79 ",-,-," 20.446,82 "," 20.420,28 "," 19.935,16 "," 20.957,99 ","(0,03)",-,CFD,US6311011026,
2841007394,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 199,99 ",0.196218,29/10/2024 14:18:18,30/10/2024 13:44:16,20," 0,60 ",0.00,"(6,84)",-,-," 20.385,42 "," 20.420,28 "," 20.340,25 "," 20.895,05 ","(0,02)",-,CFD,US6311011026,
2840992146,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 349,99 ",0.343441,29/10/2024 14:08:30,30/10/2024 13:44:16,20," 1,05 ",0.00,"(13,17)",-,-," 20.381,92 "," 20.420,28 "," 20.340,18 "," 20.891,46 ","(0,04)",-,CFD,US6311011026,
2840961355,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.294476,29/10/2024 14:00:25,30/10/2024 13:44:16,20," 0,90 ",0.00,"(13,30)",-,-," 20.375,12 "," 20.420,28 "," 20.340,01 "," 20.884,49 ","(0,03)",-,CFD,US6311011026,
2840935644,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 199,99 ",0.196561,29/10/2024 13:53:38,30/10/2024 13:44:16,20," 0,60 ",0.00,"(13,77)",-,-," 20.350,22 "," 20.420,28 "," 20.340,44 "," 20.858,96 ","(0,02)",-,CFD,US6311011026,
2840923430,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 349,99 ",0.343969,29/10/2024 13:53:23,30/10/2024 13:44:16,20," 1,05 ",0.00,"(23,96)",-,-," 20.350,62 "," 20.420,28 "," 20.340,56 "," 20.859,38 ","(0,04)",-,CFD,US6311011026,
2841050350,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 399,99 ",0.391272,29/10/2024 14:43:49,30/10/2024 13:43:50,20," 1,20 ",0.00," 12,18 ",-,-," 20.446,12 "," 20.414,98 "," 20.340,65 "," 20.957,27 ","(0,04)",-,CFD,US6311011026,
2841790944,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 249,99 ",0.243965,30/10/2024 13:38:22,30/10/2024 13:42:41,20," 0,75 ",0.00," 16,35 ",-,-," 20.494,71 "," 20.427,68 "," 19.980,20 "," 21.007,07 "," 0,00 ",-,CFD,US6311011026,
2841041116,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.293523,29/10/2024 14:38:13,30/10/2024 13:41:58,20," 0,90 ",0.00," 0,89 ",-,-," 20.441,32 "," 20.438,29 "," 20.340,24 "," 20.952,35 ","(0,03)",-,CFD,US6311011026,
2841784389,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 510,00 ",0.497891,30/10/2024 13:36:36,30/10/2024 13:40:29,20," 1,53 ",0.00," 10,12 ",-,-," 20.486,41 "," 20.466,09 "," 19.974,44 "," 20.998,57 "," 0,00 ",-,CFD,US6311011026,
