Position ID,Action,Long / Short,Amount,Units,Open Date,Close Date,Leverage,Spread Fees (USD),Market Spread (USD),Profit(USD),FX rate at open (USD),FX rate at close (USD),Open Rate,Close Rate,Take profit rate,Stop loss rate,Overnight Fees and Dividends,Copied From,Type,Notes
2900890892,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.236283,03/01/2025 15:54:04,03/01/2025 16:01:28,20," 0,75 ",0.00," 3,01 ",-,-," 21.161,04 "," 21.173,76 "," 21.691,91 "," 20.632,02 "," 0,00 ",-,CFD,
2900536757,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.283633,03/01/2025 14:38:33,03/01/2025 15:52:41,20," 0,90 ",0.00," 6,87 ",-,-," 21.154,04 "," 21.178,26 "," 21.683,92 "," 20.625,19 "," 0,00 ",-,CFD,
2900834198,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.189790,03/01/2025 15:21:46,03/01/2025 15:52:41,20," 0,60 ",0.00," 19,44 ",-,-," 21.075,84 "," 21.178,26 "," 21.600,69 "," 20.548,95 "," 0,00 ",-,CFD,
2899278488,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.235582,02/01/2025 15:13:53,03/01/2025 15:52:41,20," 0,75 ",0.00,"(10,76)",-,-," 21.223,95 "," 21.178,26 "," 21.748,40 "," 20.693,35 ","(0,59)",-,CFD,
2898739863,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 219,99 ",0.207254,02/01/2025 13:03:45,03/01/2025 15:52:41,20," 0,66 ",0.00,"(10,70)",-,-," 21.229,90 "," 21.178,26 "," 21.760,65 "," 20.699,16 ","(0,53)",-,CFD,
2900368260,USD/JPY (USDJPY),Long," 100,00 ",3000.000000,03/01/2025 13:23:45,03/01/2025 15:21:22,30," 0,17 ",-0.02," 2,76 ",0.0064,0.0064," 157,23 "," 157,38 "," 159,85 "," 154,66 "," 0,00 ",-,CFD,
2900533321,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.189284,03/01/2025 14:36:34,03/01/2025 14:38:26,20," 0,60 ",0.00," 2,75 ",-,-," 21.132,24 "," 21.146,76 "," 21.663,72 "," 20.603,94 "," 0,00 ",-,CFD,
2900530371,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 50,00 ",0.047321,03/01/2025 14:35:56,03/01/2025 14:36:14,20," 0,15 ",0.00,"(0,43)",-,-," 21.132,24 "," 21.123,06 "," 21.660,14 "," 20.603,94 "," 0,00 ",-,CFD,
2900398946,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 219,99 ",0.208728,03/01/2025 14:19:24,03/01/2025 14:35:37,20," 0,66 ",0.00," 9,89 ",-,-," 21.079,99 "," 21.127,36 "," 21.606,58 "," 20.552,99 "," 0,00 ",-,CFD,
2900242152,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 219,99 ",0.208766,03/01/2025 09:45:36,03/01/2025 14:35:32,20," 0,66 ",0.00," 10,12 ",-,-," 21.076,19 "," 21.124,66 "," 21.603,09 "," 20.549,29 "," 0,00 ",-,CFD,
2899326570,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.142233,02/01/2025 15:21:23,03/01/2025 14:35:21,20," 0,45 ",0.00," 6,65 ",-,-," 21.092,14 "," 21.138,86 "," 21.616,37 "," 20.564,84 ","(0,36)",-,CFD,
2900368460,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.142465,03/01/2025 13:24:26,03/01/2025 14:18:13,20," 0,45 ",0.00," 1,03 ",-,-," 21.057,78 "," 21.065,02 "," 21.584,53 "," 20.531,34 "," 0,00 ",-,CFD,
2900288513,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.190051,03/01/2025 11:47:36,03/01/2025 13:24:07,20," 0,60 ",0.00," 1,30 ",-,-," 21.046,98 "," 21.053,82 "," 21.573,15 "," 20.520,81 "," 0,00 ",-,CFD,
2900263264,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.142626,03/01/2025 10:53:46,03/01/2025 11:47:20,20," 0,45 ",0.00," 1,56 ",-,-," 21.034,08 "," 21.045,02 "," 21.559,62 "," 20.508,23 "," 0,00 ",-,CFD,
2900218684,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,03/01/2025 08:33:08,03/01/2025 10:52:56,30," 0,34 ",-0.08," 1,75 ",0.0064,0.0064," 157,31 "," 157,35 "," 159,93 "," 154,73 "," 0,00 ",-,CFD,
2900198376,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.189881,03/01/2025 08:19:00,03/01/2025 09:44:17,20," 0,60 ",0.00," 2,15 ",-,-," 21.065,78 "," 21.077,11 "," 21.592,22 "," 20.539,14 "," 0,00 ",-,CFD,
2900228103,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.190099,03/01/2025 09:03:39,03/01/2025 09:44:06,20," 0,60 ",0.00," 6,98 ",-,-," 21.041,68 "," 21.078,41 "," 21.567,62 "," 20.515,64 "," 0,00 ",-,CFD,
2900218227,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 219,99 ",0.209247,03/01/2025 08:32:20,03/01/2025 09:02:53,20," 0,66 ",0.00," 1,75 ",-,-," 21.027,98 "," 21.036,32 "," 21.553,78 "," 20.502,29 "," 0,00 ",-,CFD,
2900127297,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.237745,03/01/2025 00:55:12,03/01/2025 08:17:37,20," 0,75 ",0.00," 7,90 ",-,-," 21.030,88 "," 21.064,12 "," 21.556,65 "," 20.505,11 "," 0,00 ",-,CFD,
2900155837,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,03/01/2025 06:21:01,03/01/2025 08:17:13,30," 0,26 ",-0.11,"(0,06)",0.0064,0.0064," 157,27 "," 157,26 "," 159,89 "," 154,69 "," 0,00 ",-,CFD,
2900124347,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.142892,03/01/2025 00:11:16,03/01/2025 00:54:58,20," 0,45 ",0.00," 4,75 ",-,-," 20.994,78 "," 21.028,02 "," 21.519,55 "," 20.469,91 "," 0,00 ",-,CFD,
2899732049,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.237997,02/01/2025 16:13:02,03/01/2025 00:54:50,20," 0,75 ",0.00," 4,66 ",-,-," 21.008,63 "," 21.028,22 "," 21.534,87 "," 20.483,42 ","(0,61)",-,CFD,
2900103627,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.238346,02/01/2025 21:03:01,03/01/2025 00:09:53,20," 0,75 ",0.00," 1,82 ",-,-," 20.977,88 "," 20.985,52 "," 21.502,02 "," 20.453,44 ","(1,24)",-,CFD,
2900092454,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 209,99 ",0.200377,02/01/2025 20:50:47,02/01/2025 21:02:51,20," 0,63 ",0.00," 2,84 ",-,-," 20.960,03 "," 20.974,22 "," 21.481,47 "," 20.436,02 "," 0,53 ",-,CFD,
2900085845,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.238858,02/01/2025 20:42:37,02/01/2025 20:50:31,20," 0,75 ",0.00," 6,41 ",-,-," 20.932,92 "," 20.959,77 "," 21.455,73 "," 20.409,60 "," 0,00 ",-,CFD,
2900082884,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.239078,02/01/2025 20:37:35,02/01/2025 20:41:24,20," 0,75 ",0.00," 0,78 ",-,-," 20.913,62 "," 20.916,88 "," 21.439,02 "," 20.390,78 "," 0,00 ",-,CFD,
2899990650,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.191454,02/01/2025 19:32:13,02/01/2025 20:37:15,20," 0,60 ",0.00," 3,19 ",-,-," 20.892,72 "," 20.909,38 "," 21.415,35 "," 20.370,41 "," 0,00 ",-,CFD,
2899971058,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.143737,02/01/2025 19:11:22,02/01/2025 19:31:57,20," 0,45 ",0.00," 2,75 ",-,-," 20.871,42 "," 20.890,58 "," 21.390,95 "," 20.349,64 "," 0,00 ",-,CFD,
2899861720,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.191763,02/01/2025 17:58:53,02/01/2025 19:18:09,20," 0,60 ",0.00,"(0,31)",-,-," 20.859,02 "," 20.857,38 "," 21.380,19 "," 20.337,55 "," 0,00 ",-,CFD,
2899861669,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.287711,02/01/2025 17:58:47,02/01/2025 19:10:58,20," 0,90 ",0.00," 0,91 ",-,-," 20.854,22 "," 20.857,38 "," 21.380,70 "," 20.334,68 "," 0,00 ",-,CFD,
2899934891,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.144085,02/01/2025 18:30:48,02/01/2025 18:44:06,20," 0,45 ",0.00," 1,65 ",-,-," 20.820,92 "," 20.832,38 "," 21.344,01 "," 20.300,40 "," 0,00 ",-,CFD,
2899859177,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.239990,02/01/2025 17:56:19,02/01/2025 17:58:33,20," 0,75 ",0.00," 5,10 ",-,-," 20.834,12 "," 20.855,38 "," 21.355,59 "," 20.313,27 "," 0,00 ",-,CFD,
2899836477,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.192042,02/01/2025 17:43:23,02/01/2025 17:58:25,20," 0,60 ",0.00," 5,81 ",-,-," 20.828,72 "," 20.858,98 "," 21.346,57 "," 20.308,01 "," 0,00 ",-,CFD,
2899834829,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.336009,02/01/2025 17:42:06,02/01/2025 17:58:18,20," 1,05 ",-0.01," 7,51 ",-,-," 20.832,72 "," 20.855,08 "," 21.348,21 "," 20.311,91 "," 0,00 ",-,CFD,
2899835671,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.192108,02/01/2025 17:42:56,02/01/2025 17:56:00,20," 0,60 ",0.00," 1,49 ",-,-," 20.821,62 "," 20.829,38 "," 21.340,52 "," 20.301,08 "," 0,00 ",-,CFD,
2899852161,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.192144,02/01/2025 17:51:02,02/01/2025 17:55:48,20," 0,60 ",0.00," 2,82 ",-,-," 20.817,72 "," 20.832,38 "," 21.336,52 "," 20.297,28 "," 0,00 ",-,CFD,
2899833307,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.288114,02/01/2025 17:40:32,02/01/2025 17:42:13,20," 0,90 ",0.00," 1,95 ",-,-," 20.825,02 "," 20.831,78 "," 21.344,62 "," 20.304,40 "," 0,00 ",-,CFD,
2898707741,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,02/01/2025 11:26:52,02/01/2025 16:09:45,30," 0,26 ",-0.05," 5,43 ",0.0064,0.0064," 157,19 "," 157,38 "," 159,81 "," 154,61 "," 0,00 ",-,CFD,
2899276814,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 220,00 ",0.207516,02/01/2025 15:13:06,02/01/2025 15:13:43,20," 0,66 ",0.00," 3,17 ",-,-," 21.203,15 "," 21.218,45 "," 21.732,51 "," 20.673,08 "," 0,00 ",-,CFD,
2898991921,USD/JPY (USDJPY),Long," 100,00 ",3000.000000,02/01/2025 14:48:58,02/01/2025 15:13:26,30," 0,17 ",-0.06,"(0,67)",0.0064,0.0064," 157,07 "," 157,04 "," 159,69 "," 154,50 "," 0,00 ",-,CFD,
2899268743,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.188770,02/01/2025 15:10:38,02/01/2025 15:12:43,20," 0,60 ",0.00," 3,36 ",-,-," 21.189,74 "," 21.207,55 "," 21.724,81 "," 20.661,97 "," 0,00 ",-,CFD,
2899142045,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.236064,02/01/2025 14:57:55,02/01/2025 15:10:00,20," 0,75 ",-0.01," 4,77 ",-,-," 21.180,64 "," 21.200,85 "," 21.710,77 "," 20.651,13 "," 0,00 ",-,CFD,
2899123510,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 220,00 ",0.207883,02/01/2025 14:54:59,02/01/2025 14:57:22,20," 0,66 ",0.00," 4,22 ",-,-," 21.165,74 "," 21.186,06 "," 21.695,29 "," 20.636,60 "," 0,00 ",-,CFD,
2898768438,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.236356,02/01/2025 14:12:53,02/01/2025 14:54:50,20," 0,75 ",0.00," 1,84 ",-,-," 21.154,49 "," 21.162,26 "," 21.682,63 "," 20.625,63 "," 0,00 ",-,CFD,
2898944870,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,98 ",0.189791,02/01/2025 14:34:41,02/01/2025 14:54:34,20," 0,60 ",0.00," 16,48 ",-,-," 21.073,94 "," 21.160,76 "," 21.601,51 "," 20.547,10 "," 0,00 ",-,CFD,
2898989719,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.190065,02/01/2025 14:48:02,02/01/2025 14:49:19,20," 0,60 ",0.00,"(0,85)",-,-," 21.045,43 "," 21.040,97 "," 21.566,95 "," 20.519,30 "," 0,00 ",-,CFD,
2898768467,USD/JPY (USDJPY),Long," 100,00 ",3000.000000,02/01/2025 14:13:02,02/01/2025 14:48:19,30," 0,17 ",-0.08," 0,55 ",0.0064,0.0064," 156,99 "," 157,02 "," 159,60 "," 154,42 "," 0,00 ",-,CFD,
2898974925,USD/JPY (USDJPY),Long," 100,00 ",3000.000000,02/01/2025 14:43:47,02/01/2025 14:48:11,30," 0,17 ",-0.08," 1,83 ",0.0064,0.0064," 156,93 "," 157,02 "," 159,54 "," 154,36 "," 0,00 ",-,CFD,
2898974258,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 210,00 ",0.200055,02/01/2025 14:43:35,02/01/2025 14:47:28,20," 0,63 ",0.00," 8,37 ",-,-," 20.994,13 "," 21.035,97 "," 21.518,57 "," 20.469,28 "," 0,00 ",-,CFD,
2898942843,USD/JPY (USDJPY),Long," 100,00 ",3000.000000,02/01/2025 14:34:03,02/01/2025 14:43:11,30," 0,17 ",-0.10," 5,41 ",0.0064,0.0064," 156,65 "," 156,93 "," 159,26 "," 154,08 "," 0,00 ",-,CFD,
2898736926,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.235644,02/01/2025 12:54:04,02/01/2025 13:03:25,20," 0,75 ",0.00," 1,96 ",-,-," 21.218,40 "," 21.226,70 "," 21.749,17 "," 20.687,94 "," 0,00 ",-,CFD,
2898736950,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 100,00 ",0.094259,02/01/2025 12:54:11,02/01/2025 13:03:25,20," 0,30 ",0.00," 0,82 ",-,-," 21.218,00 "," 21.226,70 "," 21.747,32 "," 20.687,55 "," 0,00 ",-,CFD,
2898661354,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 209,99 ",0.198248,02/01/2025 09:18:35,02/01/2025 12:53:15,20," 0,63 ",0.00," 5,02 ",-,-," 21.185,49 "," 21.210,80 "," 21.715,43 "," 20.655,86 "," 0,00 ",-,CFD,
2898598005,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.188781,02/01/2025 08:11:58,02/01/2025 12:53:15,20," 0,60 ",0.00," 4,21 ",-,-," 21.188,49 "," 21.210,80 "," 21.718,10 "," 20.658,78 "," 0,00 ",-,CFD,
2898702468,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,02/01/2025 11:05:38,02/01/2025 11:26:21,30," 0,26 ",-0.03," 1,69 ",0.0064,0.0064," 157,11 "," 157,17 "," 159,71 "," 154,53 "," 0,00 ",-,CFD,
2898688246,USD/JPY (USDJPY),Long," 207,99 ",6240.000000,02/01/2025 10:23:28,02/01/2025 11:05:08,30," 0,36 ",-0.04," 7,35 ",0.0064,0.0064," 156,91 "," 157,10 "," 159,53 "," 154,34 "," 0,00 ",-,CFD,
2898652631,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,02/01/2025 09:06:26,02/01/2025 11:05:00,30," 0,34 ",-0.08," 6,99 ",0.0064,0.0064," 156,91 "," 157,09 "," 159,53 "," 154,34 "," 0,00 ",-,CFD,
2898661312,USD/JPY (USDJPY),Long," 100,00 ",3000.000000,02/01/2025 09:18:14,02/01/2025 10:22:38,30," 0,17 ",0.00," 2,03 ",0.0064,0.0064," 156,79 "," 156,89 "," 159,40 "," 154,22 "," 0,00 ",-,CFD,
2898660276,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 100,00 ",0.094421,02/01/2025 09:14:40,02/01/2025 09:16:06,20," 0,30 ",0.00," 0,25 ",-,-," 21.181,69 "," 21.184,31 "," 21.711,44 "," 20.652,15 "," 0,00 ",-,CFD,
2898653553,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.283373,02/01/2025 09:09:49,02/01/2025 09:12:53,20," 0,90 ",0.00," 1,62 ",-,-," 21.173,49 "," 21.179,21 "," 21.703,54 "," 20.644,16 "," 0,00 ",-,CFD,
2898652394,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.141809,02/01/2025 09:05:26,02/01/2025 09:08:01,20," 0,45 ",0.00," 1,49 ",-,-," 21.155,19 "," 21.165,71 "," 21.683,35 "," 20.626,31 "," 0,00 ",-,CFD,
2898639665,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.141813,02/01/2025 08:50:54,02/01/2025 09:07:53,20," 0,45 ",0.00," 1,78 ",-,-," 21.154,49 "," 21.167,01 "," 21.683,35 "," 20.625,63 "," 0,00 ",-,CFD,
2898652243,USD/JPY (USDJPY),Long," 299,99 ",9000.000000,02/01/2025 09:04:50,02/01/2025 09:05:51,30," 0,52 ",-0.17," 1,03 ",0.0064,0.0064," 156,89 "," 156,91 "," 159,51 "," 154,32 "," 0,00 ",-,CFD,
2898597864,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,02/01/2025 08:11:09,02/01/2025 09:04:13,30," 0,34 ",-0.16," 4,86 ",0.0064,0.0064," 156,74 "," 156,87 "," 159,35 "," 154,17 "," 0,00 ",-,CFD,
2898638504,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 99,99 ",0.094552,02/01/2025 08:49:52,02/01/2025 09:03:59,20," 0,30 ",0.00," 1,16 ",-,-," 21.152,11 "," 21.139,89 "," 20.624,38 "," 21.680,91 "," 0,00 ",-,CFD,
2897757002,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 99,99 ",0.093801,30/12/2024 18:45:42,02/01/2025 08:10:29,20," 0,30 ",0.00,"(12,57)",-,-," 21.321,65 "," 21.187,61 "," 21.856,74 "," 20.788,61 ","(1,39)",-,CFD,
2898554750,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.141887,02/01/2025 07:52:57,02/01/2025 08:10:29,20," 0,45 ",0.00," 6,27 ",-,-," 21.143,39 "," 21.187,61 "," 21.672,08 "," 20.614,81 "," 0,00 ",-,CFD,
2898554632,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,02/01/2025 07:52:15,02/01/2025 08:09:55,30," 0,26 ",-0.17," 4,11 ",0.0064,0.0064," 156,53 "," 156,68 "," 159,14 "," 153,97 "," 0,00 ",-,CFD,
2898495172,USD/JPY (USDJPY),Long," 50,00 ",1500.000000,01/01/2025 23:02:40,02/01/2025 07:33:34,30," 0,09 ",-0.03,"(6,21)",0.0064,0.0064," 157,29 "," 156,64 "," 159,92 "," 154,72 "," 0,00 ",-,CFD,
2897953303,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.187969,31/12/2024 10:54:45,02/01/2025 07:33:14,20," 0,60 ",0.00,"(24,15)",-,-," 21.280,00 "," 21.151,51 "," 21.811,90 "," 20.748,00 ","(1,96)",-,CFD,
2898352853,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 210,00 ",0.199904,31/12/2024 18:23:10,02/01/2025 07:32:55,20," 0,63 ",-0.01," 28,34 ",-,-," 21.010,03 "," 21.151,81 "," 21.536,92 "," 20.484,78 ","(2,08)",-,CFD,
