Position ID,Action,Long / Short,Amount,Units,Open Date,Close Date,Leverage,Spread Fees (USD),Market Spread (USD),Profit(USD),FX rate at open (USD),FX rate at close (USD),Open Rate,Close Rate,Take profit rate,Stop loss rate,Overnight Fees and Dividends,Copied From,Type,Notes
2914659217,VIX (Jan 25 Future) (VIX.JAN25),Long," 140,44 ",76.911281,15/01/2025 08:40:26,15/01/2025 13:30:06,10," 11,54 ",0.00,"(71,53)",-,-," 18,26 "," 17,33 "," 19,00 "," 17,35 "," 0,00 ",-,CFD,
2913774375,NVIDIA Corporation (NVDA.EXT),Long," 99,99 ",3.783350,14/01/2025 15:38:39,15/01/2025 13:27:09,5," 1,50 ",-0.15,"(0,93)",-,-," 132,16 "," 131,91 "," 396,44 "," 118,95 ","(0,15)",-,CFD,
2914730146,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 99,99 ",0.096025,15/01/2025 13:16:47,15/01/2025 13:17:05,20," 0,30 ",0.00,"(0,35)",-,-," 20.827,83 "," 20.831,47 "," 20.307,52 "," 21.348,52 "," 0,00 ",-,CFD,
2914712669,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,15/01/2025 12:14:50,15/01/2025 13:06:33,30," 0,34 ",-0.12," 2,06 ",0.0064,0.0064," 156,97 "," 157,02 "," 159,59 "," 154,40 "," 0,00 ",-,CFD,
2913376692,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.238738,14/01/2025 14:40:24,15/01/2025 12:13:18,20," 0,75 ",0.00,"(22,89)",-,-," 20.942,63 "," 20.846,73 "," 21.468,04 "," 20.419,05 ","(1,19)",-,CFD,
2914676275,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,15/01/2025 09:36:04,15/01/2025 11:48:04,30," 0,26 ",-0.03," 4,30 ",0.0064,0.0064," 156,86 "," 157,01 "," 159,48 "," 154,29 "," 0,00 ",-,CFD,
2914677184,VIX (Jan 25 Future) (VIX.JAN25),Long," 109,56 ",60.000000,15/01/2025 08:40:26,15/01/2025 09:39:59,10," 9,00 ",0.00,"(18,00)",-,-," 18,26 "," 17,96 "," 19,00 "," 17,35 "," 0,00 ",-,CFD,
2914544130,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.192502,15/01/2025 00:09:34,15/01/2025 08:37:25,20," 0,60 ",0.00," 1,31 ",-,-," 20.778,96 "," 20.785,74 "," 21.298,02 "," 20.259,49 "," 0,00 ",-,CFD,
2914633250,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,15/01/2025 08:17:29,15/01/2025 08:37:15,30," 0,26 ",-0.06," 4,59 ",0.0064,0.0064," 156,86 "," 157,02 "," 159,48 "," 154,29 "," 0,00 ",-,CFD,
2914601816,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,15/01/2025 07:43:11,15/01/2025 08:13:29,30," 0,34 ",-0.12,"(15,96)",0.0064,0.0064," 157,16 "," 156,74 "," 159,78 "," 154,58 "," 0,00 ",-,CFD,
2913931277,USD/JPY (USDJPY),Short," 300,00 ",9000.000000,14/01/2025 16:03:14,15/01/2025 04:22:17,30," 0,51 ",-0.35," 3,19 ",0.0063,0.0063," 157,87 "," 157,81 "," 157,81 "," 160,51 ","(1,42)",-,CFD,
2914525164,VIX (Jan 25 Future) (VIX.JAN25),Short," 200,00 ",110.436223,14/01/2025 20:59:42,14/01/2025 23:03:29,10," 16,57 ",0.00,"(7,73)",-,-," 18,11 "," 18,18 "," 18,05 "," 19,01 "," 0,00 ",-,CFD,
2914523407,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.241038,14/01/2025 20:57:57,14/01/2025 21:00:16,20," 0,75 ",0.00," 6,83 ",-,-," 20.743,61 "," 20.771,94 "," 20.770,50 "," 20.225,02 "," 0,00 ",-,CFD,
2914520327,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.192981,14/01/2025 20:55:12,14/01/2025 20:55:46,20," 0,60 ",0.00," 1,60 ",-,-," 20.727,41 "," 20.735,69 "," 20.770,16 "," 20.209,23 "," 0,00 ",-,CFD,
2914515984,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.241393,14/01/2025 20:50:58,14/01/2025 20:54:05,20," 0,75 ",0.00," 2,53 ",-,-," 20.713,11 "," 20.723,59 "," 21.227,66 "," 20.195,29 "," 0,00 ",-,CFD,
2914502420,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.145167,14/01/2025 20:31:42,14/01/2025 20:46:08,20," 0,45 ",0.00," 1,13 ",-,-," 20.665,80 "," 20.673,59 "," 21.182,55 "," 20.149,16 "," 0,00 ",-,CFD,
2914448926,VIX (Jan 25 Future) (VIX.JAN25),Short," 249,99 ",135.427952,14/01/2025 20:20:52,14/01/2025 20:45:35,10," 20,31 ",0.00," 0,00 ",-,-," 18,46 "," 18,46 "," 18,30 "," 19,38 "," 0,00 ",-,CFD,
2914428162,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.290616,14/01/2025 20:09:21,14/01/2025 20:31:21,20," 0,90 ",0.00," 4,80 ",-,-," 20.645,80 "," 20.662,30 "," 21.162,05 "," 20.129,66 "," 0,00 ",-,CFD,
2914426011,VIX (Jan 25 Future) (VIX.JAN25),Short," 200,00 ",107.469102,14/01/2025 20:06:55,14/01/2025 20:18:54,10," 16,12 ",0.00," 5,37 ",-,-," 18,61 "," 18,56 "," 18,20 "," 19,54 "," 0,00 ",-,CFD,
2914407242,USD/JPY (USDJPY),Short," 250,00 ",7500.000000,14/01/2025 19:40:08,14/01/2025 20:12:48,30," 0,43 ",-0.19," 0,90 ",0.0063,0.0063," 157,94 "," 157,92 "," 155,31 "," 160,58 "," 0,00 ",-,CFD,
2914410717,VIX (Jan 25 Future) (VIX.JAN25),Long," 250,00 ",138.811771,14/01/2025 19:44:40,14/01/2025 19:59:07,10," 20,82 ",0.00," 41,64 ",-,-," 18,01 "," 18,31 "," 18,30 "," 17,11 "," 0,00 ",-,CFD,
2914086545,USD/JPY (USDJPY),Short," 200,00 ",6000.000000,14/01/2025 16:51:31,14/01/2025 19:39:25,30," 0,34 ",0.00," 2,81 ",0.0063,0.0063," 158,01 "," 157,93 "," 155,37 "," 160,65 "," 0,00 ",-,CFD,
2913791395,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.240434,14/01/2025 15:40:16,14/01/2025 18:45:27,20," 0,75 ",0.00," 3,12 ",-,-," 20.795,71 "," 20.808,68 "," 21.314,17 "," 20.275,82 "," 0,00 ",-,CFD,
2914053865,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.241052,14/01/2025 16:37:20,14/01/2025 18:45:13,20," 0,75 ",-0.01," 15,93 ",-,-," 20.742,41 "," 20.808,48 "," 21.261,79 "," 20.223,85 "," 0,00 ",-,CFD,
2913041016,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 159,27 ",0.144796,13/01/2025 20:32:14,14/01/2025 16:49:18,20," 0,45 ",0.00," 3,75 ",-,-," 20.718,79 "," 20.692,91 "," 20.615,20 "," 21.300,76 ","(0,05)",-,CFD,
2914007735,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.144656,14/01/2025 16:19:04,14/01/2025 16:37:10,20," 0,45 ",0.00," 1,21 ",-,-," 20.738,81 "," 20.747,19 "," 21.257,59 "," 20.220,34 "," 0,00 ",-,CFD,
2914007280,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.144670,14/01/2025 16:18:51,14/01/2025 16:36:59,20," 0,45 ",0.00," 1,36 ",-,-," 20.736,81 "," 20.746,19 "," 21.252,77 "," 20.218,39 "," 0,00 ",-,CFD,
2913700849,USD/JPY (USDJPY),Short," 200,00 ",6000.000000,14/01/2025 15:26:38,14/01/2025 16:02:44,30," 0,34 ",-0.12," 1,98 ",0.0063,0.0063," 157,95 "," 157,90 "," 155,32 "," 160,60 "," 0,00 ",-,CFD,
2913906976,USD/JPY (USDJPY),Short," 380,00 ",11400.000000,14/01/2025 16:00:40,14/01/2025 16:02:35,30," 0,65 ",-0.29," 3,68 ",0.0063,0.0063," 157,98 "," 157,93 "," 155,35 "," 160,63 "," 0,00 ",-,CFD,
2913758213,USD/JPY (USDJPY),Short," 250,00 ",7500.000000,14/01/2025 15:36:37,14/01/2025 16:00:29,30," 0,43 ",-0.09," 4,61 ",0.0063,0.0063," 158,07 "," 157,98 "," 155,44 "," 160,72 "," 0,00 ",-,CFD,
2913266167,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,14/01/2025 13:54:35,14/01/2025 15:26:10,30," 0,26 ",-0.08," 3,28 ",0.0063,0.0063," 157,85 "," 157,96 "," 160,48 "," 155,26 "," 0,00 ",-,CFD,
2913375246,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,97 ",0.238863,14/01/2025 14:39:36,14/01/2025 14:40:06,20," 0,75 ",0.00," 4,29 ",-,-," 20.930,72 "," 20.948,67 "," 21.453,68 "," 20.407,45 "," 0,00 ",-,CFD,
2913266200,USD/JPY (USDJPY),Short," 99,99 ",3000.000000,14/01/2025 13:54:48,14/01/2025 14:39:56,30," 0,17 ",-0.10," 2,74 ",0.0063,0.0063," 157,80 "," 157,66 "," 155,17 "," 160,44 "," 0,00 ",-,CFD,
2913277478,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 349,99 ",0.334638,14/01/2025 14:28:13,14/01/2025 14:39:22,20," 1,05 ",-0.01," 5,72 ",-,-," 20.918,07 "," 20.935,17 "," 21.441,02 "," 20.395,12 "," 0,00 ",-,CFD,
2913351798,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.239408,14/01/2025 14:31:07,14/01/2025 14:39:17,20," 0,75 ",-0.01," 12,49 ",-,-," 20.884,82 "," 20.936,97 "," 21.409,61 "," 20.362,70 "," 0,00 ",-,CFD,
2913277241,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.286934,14/01/2025 14:26:57,14/01/2025 14:28:03,20," 0,90 ",0.00," 1,57 ",-,-," 20.910,07 "," 20.915,53 "," 21.432,92 "," 20.387,31 "," 0,00 ",-,CFD,
2913275703,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.191256,14/01/2025 14:23:43,14/01/2025 14:25:06,20," 0,60 ",0.00," 0,41 ",-,-," 20.914,37 "," 20.916,53 "," 21.437,54 "," 20.391,52 "," 0,00 ",-,CFD,
2913272825,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.143712,14/01/2025 14:13:14,14/01/2025 14:23:13,20," 0,45 ",0.00," 5,10 ",-,-," 20.874,97 "," 20.910,43 "," 21.397,05 "," 20.353,10 "," 0,00 ",-,CFD,
2913257767,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,14/01/2025 13:38:32,14/01/2025 13:53:06,30," 0,34 ",-0.12," 2,20 ",0.0063,0.0063," 157,78 "," 157,84 "," 160,40 "," 155,19 "," 0,00 ",-,CFD,
2913265610,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,14/01/2025 13:52:55,14/01/2025 13:53:06,30," 0,26 ",-0.08," 1,54 ",0.0063,0.0063," 157,78 "," 157,84 "," 160,42 "," 155,20 "," 0,00 ",-,CFD,
2913256717,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,14/01/2025 13:35:56,14/01/2025 13:38:17,30," 0,34 ",-0.12," 2,70 ",0.0063,0.0063," 157,70 "," 157,78 "," 160,32 "," 155,12 "," 0,00 ",-,CFD,
2913256140,USD/JPY (USDJPY),Long," 199,99 ",6000.000000,14/01/2025 13:34:50,14/01/2025 13:35:33,30," 0,34 ",-0.04," 1,94 ",0.0063,0.0063," 157,65 "," 157,70 "," 160,28 "," 155,06 "," 0,00 ",-,CFD,
2913246371,USD/JPY (USDJPY),Short," 200,00 ",6000.000000,14/01/2025 13:08:05,14/01/2025 13:31:16,30," 0,34 ",-0.23," 9,68 ",0.0063,0.0064," 157,73 "," 157,48 "," 155,10 "," 160,37 "," 0,00 ",-,CFD,
2913243320,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,14/01/2025 12:51:06,14/01/2025 13:31:16,30," 0,26 ",-0.14,"(12,57)",0.0063,0.0064," 157,90 "," 157,46 "," 160,53 "," 155,32 "," 0,00 ",-,CFD,
2913183851,USD/JPY (USDJPY),Short," 99,99 ",3000.000000,14/01/2025 09:03:23,14/01/2025 13:31:16,30," 0,17 ",-0.10," 5,35 ",0.0063,0.0064," 157,75 "," 157,47 "," 155,12 "," 160,39 "," 0,00 ",-,CFD,
2913192288,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.190995,14/01/2025 09:36:24,14/01/2025 13:31:16,20," 0,60 ",0.00," 4,80 ",-,-," 20.942,88 "," 20.968,02 "," 21.467,48 "," 20.419,31 "," 0,00 ",-,CFD,
2913136785,VIX (Jan 25 Future) (VIX.JAN25),Long," 90,28 ",49.447148,14/01/2025 07:53:44,14/01/2025 13:29:16,10," 7,42 ",0.00," 14,83 ",-,-," 18,26 "," 18,56 "," 19,17 "," 17,35 "," 0,00 ",-,CFD,
2913245166,USD/JPY (USDJPY),Short," 200,00 ",6000.000000,14/01/2025 13:01:03,14/01/2025 13:07:54,30," 0,34 ",-0.08," 1,41 ",0.0063,0.0063," 157,78 "," 157,75 "," 155,15 "," 160,42 "," 0,00 ",-,CFD,
2913240167,USD/JPY (USDJPY),Short," 300,00 ",9000.000000,14/01/2025 12:34:17,14/01/2025 13:00:52,30," 0,51 ",-0.17," 2,22 ",0.0063,0.0063," 157,87 "," 157,83 "," 155,24 "," 160,51 "," 0,00 ",-,CFD,
2913239357,USD/JPY (USDJPY),Short," 300,00 ",9000.000000,14/01/2025 12:30:56,14/01/2025 12:34:09,30," 0,51 ",-0.06," 1,20 ",0.0063,0.0063," 157,90 "," 157,88 "," 155,27 "," 160,55 "," 0,00 ",-,CFD,
2913238549,USD/JPY (USDJPY),Short," 300,00 ",9000.000000,14/01/2025 12:26:58,14/01/2025 12:30:46,30," 0,51 ",-0.29," 2,45 ",0.0063,0.0063," 157,96 "," 157,92 "," 155,33 "," 160,61 "," 0,00 ",-,CFD,
2913234836,USD/JPY (USDJPY),Short," 350,00 ",10500.000000,14/01/2025 12:10:40,14/01/2025 12:26:25,30," 0,60 ",-0.20," 6,65 ",0.0063,0.0063," 158,07 "," 157,97 "," 155,44 "," 160,72 "," 0,00 ",-,CFD,
2913234760,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.143856,14/01/2025 12:10:17,14/01/2025 12:11:07,20," 0,45 ",0.00," 0,89 ",-,-," 20.854,17 "," 20.860,33 "," 21.375,83 "," 20.332,82 "," 0,00 ",-,CFD,
2913231363,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 150,00 ",0.143677,14/01/2025 11:51:36,14/01/2025 12:09:53,20," 0,45 ",0.00," 3,14 ",-,-," 20.880,03 "," 20.858,17 "," 20.358,03 "," 21.402,03 "," 0,00 ",-,CFD,
2913231438,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,14/01/2025 11:52:01,14/01/2025 12:09:41,30," 0,26 ",-0.08," 4,98 ",0.0063,0.0063," 157,88 "," 158,06 "," 160,51 "," 155,30 "," 0,00 ",-,CFD,
2913224509,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 150,00 ",0.143606,14/01/2025 11:24:23,14/01/2025 11:51:20,20," 0,45 ",0.00," 1,23 ",-,-," 20.890,43 "," 20.881,87 "," 20.368,56 "," 21.412,69 "," 0,00 ",-,CFD,
2913192529,USD/JPY (USDJPY),Short," 149,99 ",4500.000000,14/01/2025 09:37:26,14/01/2025 11:51:05,30," 0,26 ",-0.05," 2,02 ",0.0063,0.0063," 157,95 "," 157,88 "," 155,31 "," 160,59 "," 0,00 ",-,CFD,
2911399574,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 305,99 ",0.285757,10/01/2025 18:59:49,14/01/2025 09:07:08,20," 0,90 ",0.00,"(12,98)",-,-," 20.996,83 "," 20.951,42 "," 21.003,83 "," 20.450,91 ","(5,86)",-,CFD,
2913168248,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.191079,14/01/2025 08:22:34,14/01/2025 09:00:37,20," 0,60 ",0.00," 4,39 ",-,-," 20.933,97 "," 20.956,92 "," 21.457,01 "," 20.410,63 "," 0,00 ",-,CFD,
2913168720,USD/JPY (USDJPY),Long," 150,00 ",4500.000000,14/01/2025 08:24:01,14/01/2025 09:00:24,30," 0,26 ",-0.05," 7,85 ",0.0064,0.0063," 157,43 "," 157,70 "," 160,05 "," 154,85 "," 0,00 ",-,CFD,
2913156415,USD/JPY (USDJPY),Long," 299,99 ",9000.000000,14/01/2025 08:13:54,14/01/2025 08:54:29,30," 0,51 ",-0.23," 6,17 ",0.0063,0.0063," 157,52 "," 157,63 "," 157,62 "," 154,94 "," 0,00 ",-,CFD,
2913157325,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.143461,14/01/2025 08:18:20,14/01/2025 08:19:50,20," 0,45 ",0.00," 1,29 ",-,-," 20.911,47 "," 20.920,43 "," 21.434,36 "," 20.388,68 "," 0,00 ",-,CFD,
2913156354,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,98 ",0.143534,14/01/2025 08:13:35,14/01/2025 08:15:23,20," 0,45 ",0.00," 0,78 ",-,-," 20.899,47 "," 20.904,93 "," 21.421,65 "," 20.377,02 "," 0,00 ",-,CFD,
