Date,Type,Details,Amount,Units / Contracts,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
13/02/2025 14:18:51,Open Position,USD/JPY," 150,00 ",4500," 0,00 "," 4.777,88 "," 760,30 ",2941307410,CFD," 0,00 "
13/02/2025 14:32:41,Edit Stop Loss,-,"(4,37)",-," 0,00 "," 4.777,88 "," 755,93 ",2940436584,-," 0,00 "
13/02/2025 14:32:51,Edit Stop Loss,-,"(9,29)",-," 0,00 "," 4.777,88 "," 746,64 ",2940436584,-," 0,00 "
13/02/2025 14:33:20,Position closed,USD/JPY," 152,11 ",4500," 2,11 "," 4.779,99 "," 898,75 ",2941307410,CFD," 0,00 "
13/02/2025 14:33:30,Open Position,USD/JPY," 150,00 ",4500," 0,00 "," 4.779,99 "," 748,75 ",2941413778,CFD," 0,00 "
13/02/2025 14:33:44,Open Position,NSDQ100/USD," 99,98 ",0.091539," 0,00 "," 4.779,99 "," 648,77 ",2941414443,CFD," 0,00 "
13/02/2025 14:44:18,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 4.779,99 "," 398,77 ",2941445319,CFD," 0,00 "
13/02/2025 14:51:44,Position closed,USD/JPY," 252,25 ",7500," 2,25 "," 4.782,24 "," 651,02 ",2941445319,CFD," 0,00 "
13/02/2025 14:55:07,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 4.782,24 "," 401,02 ",2941547351,CFD," 0,00 "
13/02/2025 15:23:37,Position closed,NSDQ100/USD," 104,58 ",0.091539," 4,60 "," 4.786,84 "," 505,60 ",2941414443,CFD," 0,00 "
13/02/2025 15:24:01,Open Position,NSDQ100/USD," 149,99 ",0.136966," 0,00 "," 4.786,84 "," 355,61 ",2941623090,CFD," 0,00 "
13/02/2025 15:24:37,Position closed,USD/JPY," 254,79 ",7500," 4,79 "," 4.791,63 "," 610,40 ",2941547351,CFD," 0,00 "
13/02/2025 15:25:18,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 4.791,63 "," 410,40 ",2941627509,CFD," 0,00 "
13/02/2025 15:32:23,Position closed,NSDQ100/USD," 149,81 ",0.136966,"(0,18)"," 4.791,45 "," 560,21 ",2941623090,CFD," 0,00 "
13/02/2025 15:33:46,Position closed,USD/JPY," 287,78 ",12000,"(112,22)"," 4.679,23 "," 847,99 ",2940788628,CFD," 0,00 "
13/02/2025 15:40:33,Position closed,USD/JPY," 201,41 ",6000," 1,41 "," 4.680,64 "," 1.049,40 ",2941627509,CFD," 0,00 "
13/02/2025 15:45:09,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 4.680,64 "," 849,40 ",2941672985,CFD," 0,00 "
13/02/2025 15:46:20,Position closed,USD/JPY," 200,27 ",6000," 0,27 "," 4.680,91 "," 1.049,67 ",2941672985,CFD," 0,00 "
13/02/2025 15:51:33,Open Position,USD/JPY," 150,00 ",4500," 0,00 "," 4.680,91 "," 899,67 ",2941684615,CFD," 0,00 "
13/02/2025 15:52:11,Open Position,USD/JPY," 99,99 ",3000," 0,00 "," 4.680,91 "," 799,68 ",2941687006,CFD," 0,00 "
13/02/2025 16:12:08,Position closed,USD/JPY," 100,83 ",3000," 0,84 "," 4.681,75 "," 900,51 ",2941687006,CFD," 0,00 "
13/02/2025 16:12:25,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 4.681,75 "," 700,51 ",2941719135,CFD," 0,00 "
13/02/2025 16:13:47,Position closed,USD/JPY," 146,59 ",4500,"(3,41)"," 4.678,34 "," 847,10 ",2941684615,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 228,24 ",7500,"(54,20)"," 4.624,14 "," 1.075,34 ",2939094941,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 182,78 ",6000,"(29,68)"," 4.594,46 "," 1.258,12 ",2939684671,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 274,17 ",9000,"(45,04)"," 4.549,42 "," 1.532,29 ",2939176899,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 280,19 ",12000,"(119,81)"," 4.429,61 "," 1.812,48 ",2940842464,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 228,11 ",7500,"(70,71)"," 4.358,90 "," 2.040,59 ",2938476606,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 186,00 ",6000,"(14,00)"," 4.344,90 "," 2.226,59 ",2939961593,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 137,21 ",4500,"(17,52)"," 4.327,38 "," 2.363,80 ",2939910134,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 131,61 ",6000,"(68,38)"," 4.259,00 "," 2.495,41 ",2940789027,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 198,38 ",7500,"(51,61)"," 4.207,39 "," 2.693,79 ",2941200833,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 150,63 ",6000,"(49,36)"," 4.158,03 "," 2.844,42 ",2941132308,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 158,59 ",6000,"(41,40)"," 4.116,63 "," 3.003,01 ",2941200534,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 180,40 ",7500,"(69,59)"," 4.047,04 "," 3.183,41 ",2940872465,CFD," 0,00 "
13/02/2025 16:16:47,Position closed,USD/JPY," 178,19 ",6000,"(21,80)"," 4.025,24 "," 3.361,60 ",2941303280,CFD," 0,00 "
13/02/2025 16:16:48,Position closed,USD/JPY," 135,47 ",4500,"(14,53)"," 4.010,71 "," 3.497,07 ",2941413778,CFD," 0,00 "
13/02/2025 16:16:48,Position closed,USD/JPY," 176,82 ",6000,"(23,17)"," 3.987,54 "," 3.673,89 ",2941292796,CFD," 0,00 "
13/02/2025 16:16:48,Position closed,USD/JPY," 199,88 ",6000,"(0,12)"," 3.987,42 "," 3.873,77 ",2941719135,CFD," 0,00 "
13/02/2025 16:35:07,Open Position,USD/JPY," 149,99 ",4500," 0,00 "," 3.987,42 "," 3.723,78 ",2941749405,CFD," 0,00 "
13/02/2025 16:38:47,Open Position,USD/JPY," 150,00 ",4500," 0,00 "," 3.987,42 "," 3.573,78 ",2941752714,CFD," 0,00 "
13/02/2025 16:40:25,Open Position,NSDQ100/USD," 199,98 ",0.182556," 0,00 "," 3.987,42 "," 3.373,80 ",2941753998,CFD," 0,00 "
13/02/2025 16:44:50,Position closed,USD/JPY," 151,44 ",4500," 1,44 "," 3.988,86 "," 3.525,24 ",2941752714,CFD," 0,00 "
13/02/2025 16:45:04,Open Position,USD/JPY," 259,99 ",7800," 0,00 "," 3.988,86 "," 3.265,25 ",2941758221,CFD," 0,00 "
13/02/2025 16:53:08,Position closed,NSDQ100/USD," 202,10 ",0.182556," 2,12 "," 3.990,98 "," 3.467,35 ",2941753998,CFD," 0,00 "
13/02/2025 16:53:48,Open Position,NSDQ100/USD," 199,98 ",0.182749," 0,00 "," 3.990,98 "," 3.267,37 ",2941765454,CFD," 0,00 "
13/02/2025 16:57:18,Position closed,NSDQ100/USD," 205,45 ",0.182749," 5,47 "," 3.996,45 "," 3.472,82 ",2941765454,CFD," 0,00 "
13/02/2025 16:57:56,Open Position,NSDQ100/USD," 100,00 ",0.091474," 0,00 "," 3.996,45 "," 3.372,82 ",2941769321,CFD," 0,00 "
13/02/2025 17:49:56,Open Position,NSDQ100/USD," 299,99 ",0.273922," 0,00 "," 3.996,45 "," 3.072,83 ",2941815549,CFD," 0,00 "
13/02/2025 18:52:02,Position closed,NSDQ100/USD," 307,53 ",0.273922," 7,54 "," 4.003,99 "," 3.380,36 ",2941815549,CFD," 0,00 "
13/02/2025 18:52:14,Open Position,NSDQ100/USD," 199,98 ",0.182971," 0,00 "," 4.003,99 "," 3.180,38 ",2941867797,CFD," 0,00 "
13/02/2025 18:52:31,Position closed,USD/JPY," 266,40 ",7800," 6,41 "," 4.010,40 "," 3.446,78 ",2941758221,CFD," 0,00 "
13/02/2025 18:52:42,Open Position,USD/JPY," 50,31 ",6000," 0,00 "," 4.010,40 "," 3.246,79 ",2941868070,CFD," 0,00 "
13/02/2025 19:10:52,Open Position,NSDQ100/USD," 299,99 ",0.273567," 0,00 "," 4.010,40 "," 2.946,80 ",2941886745,CFD," 0,00 "
13/02/2025 19:11:08,Open Position,NSDQ100/USD," 149,99 ",0.136754," 0,00 "," 4.010,40 "," 2.796,81 ",2941886955,CFD," 0,00 "
13/02/2025 19:21:01,Position closed,USD/JPY," 153,76 ",4500," 3,77 "," 4.014,17 "," 2.950,57 ",2941749405,CFD," 0,00 "
13/02/2025 19:22:10,Open Position,USD/JPY," 99,99 ",3000," 0,00 "," 4.014,17 "," 2.850,58 ",2941896627,CFD," 0,00 "
13/02/2025 19:22:59,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 4.014,17 "," 2.650,58 ",2941897137,CFD," 0,00 "
13/02/2025 19:42:26,Position closed,NSDQ100/USD," 152,01 ",0.136754," 2,02 "," 4.016,19 "," 2.802,59 ",2941886955,CFD," 0,00 "
13/02/2025 19:43:53,Open Position,NSDQ100/USD," 75,20 ",0.136667," 0,00 "," 4.016,19 "," 2.652,60 ",2941917933,CFD," 0,00 "
13/02/2025 19:44:01,Open Position,NSDQ100/USD," 200,00 ",0.182202," 0,00 "," 4.016,19 "," 2.452,60 ",2941917968,CFD," 0,00 "
13/02/2025 20:14:58,Position closed,NSDQ100/USD," 206,32 ",0.182202," 6,32 "," 4.022,51 "," 2.658,92 ",2941917968,CFD," 0,00 "
13/02/2025 20:15:33,Open Position,NSDQ100/USD," 149,99 ",0.136412," 0,00 "," 4.022,51 "," 2.508,93 ",2941954472,CFD," 0,00 "
13/02/2025 20:15:43,Open Position,NSDQ100/USD," 149,99 ",0.136436," 0,00 "," 4.022,51 "," 2.358,94 ",2941954565,CFD," 0,00 "
13/02/2025 20:23:59,Position closed,USD/JPY," 101,05 ",3000," 1,06 "," 4.023,57 "," 2.459,99 ",2941896627,CFD," 0,00 "
13/02/2025 20:24:06,Position closed,USD/JPY," 202,32 ",6000," 2,32 "," 4.025,89 "," 2.662,31 ",2941897137,CFD," 0,00 "
13/02/2025 20:24:18,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 4.025,89 "," 2.362,31 ",2941971720,CFD," 0,00 "
13/02/2025 20:24:42,Position closed,NSDQ100/USD," 150,28 ",0.136412," 0,29 "," 4.026,18 "," 2.512,59 ",2941954472,CFD," 0,00 "
13/02/2025 20:25:35,Open Position,NSDQ100/USD," 99,99 ",0.090953," 0,00 "," 4.026,18 "," 2.412,60 ",2941972771,CFD," 0,00 "
13/02/2025 20:25:52,Position closed,USD/JPY," 303,01 ",9000," 3,01 "," 4.029,19 "," 2.715,61 ",2941971720,CFD," 0,00 "
13/02/2025 20:26:19,Open Position,USD/JPY," 260,00 ",7800," 0,00 "," 4.029,19 "," 2.455,61 ",2941973158,CFD," 0,00 "
13/02/2025 20:59:04,Position closed,NSDQ100/USD," 103,35 ",0.090953," 3,36 "," 4.032,55 "," 2.558,96 ",2941972771,CFD," 0,00 "
13/02/2025 21:00:48,Open Position,NSDQ100/USD," 149,97 ",0.13636," 0,00 "," 4.032,55 "," 2.408,99 ",2942009960,CFD," 0,00 "
13/02/2025 21:01:00,Open Position,NSDQ100/USD," 49,99 ",0.045447," 0,00 "," 4.032,55 "," 2.359,00 ",2942011196,CFD," 0,00 "
13/02/2025 21:37:50,Position closed,NSDQ100/USD," 150,99 ",0.13636," 1,02 "," 4.033,57 "," 2.509,99 ",2942009960,CFD," 0,00 "
13/02/2025 23:21:15,Open Position,NSDQ100/USD," 149,99 ",0.136301," 0,00 "," 4.033,57 "," 2.360,00 ",2942024305,CFD," 0,00 "
13/02/2025 23:21:30,Position closed,NSDQ100/USD," 50,11 ",0.045447," 0,12 "," 4.033,69 "," 2.410,11 ",2942011196,CFD," 0,00 "
14/02/2025 00:32:01,Index price adjustment,NSDQ100/USD,"(0,26)",-,"(0,26)"," 4.033,43 "," 2.409,85 ",2940436584,CFD," 0,00 "
14/02/2025 00:32:01,Index price adjustment,NSDQ100/USD,"(0,26)",-,"(0,26)"," 4.033,17 "," 2.409,59 ",2941769321,CFD," 0,00 "
14/02/2025 00:32:01,Index price adjustment,NSDQ100/USD,"(0,52)",-,"(0,52)"," 4.032,65 "," 2.409,07 ",2941867797,CFD," 0,00 "
14/02/2025 00:32:01,Index price adjustment,NSDQ100/USD,"(0,78)",-,"(0,78)"," 4.031,87 "," 2.408,29 ",2941886745,CFD," 0,00 "
14/02/2025 00:32:01,Index price adjustment,NSDQ100/USD,"(0,39)",-,"(0,39)"," 4.031,48 "," 2.407,90 ",2941917933,CFD," 0,00 "
14/02/2025 00:32:01,Index price adjustment,NSDQ100/USD,"(0,39)",-,"(0,39)"," 4.031,09 "," 2.407,51 ",2941954565,CFD," 0,00 "
14/02/2025 00:48:08,Overnight refund,Daily," 0,47 ",-," 0,47 "," 4.031,56 "," 2.407,98 ",2941868070,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,03)",-,"(0,03)"," 4.031,53 "," 2.407,95 ",2940436584,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,03)",-,"(0,03)"," 4.031,50 "," 2.407,92 ",2941769321,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,05)",-,"(0,05)"," 4.031,45 "," 2.407,87 ",2941954565,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,05)",-,"(0,05)"," 4.031,40 "," 2.407,82 ",2941917933,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,06)",-,"(0,06)"," 4.031,34 "," 2.407,76 ",2941867797,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,09)",-,"(0,09)"," 4.031,25 "," 2.407,67 ",2941886745,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(0,24)",-,"(0,24)"," 4.031,01 "," 2.407,43 ",2942011196,CFD," 0,00 "
14/02/2025 00:48:08,Overnight fee,Daily,"(1,20)",-,"(1,20)"," 4.029,81 "," 2.406,23 ",2941973158,CFD," 0,00 "
14/02/2025 01:04:40,Position closed,USD/JPY," 270,07 ",7800," 10,07 "," 4.039,88 "," 2.676,30 ",2941973158,CFD," 0,00 "
14/02/2025 07:18:42,Position closed,NSDQ100/USD," 158,23 ",0.136301," 8,24 "," 4.048,12 "," 2.834,53 ",2942024305,CFD," 0,00 "
14/02/2025 07:29:37,Open Position,NSDQ100/USD," 149,99 ",0.135921," 0,00 "," 4.048,12 "," 2.684,54 ",2942069260,CFD," 0,00 "
14/02/2025 07:36:02,Position closed,USD/JPY," 86,59 ",3000.059462,"(13,41)"," 4.034,71 "," 2.771,13 ",2942070040,CFD," 0,00 "
14/02/2025 07:36:26,Open Position,USD/JPY," 119,99 ",3600," 0,00 "," 4.034,71 "," 2.651,14 ",2942070085,CFD," 0,00 "
14/02/2025 07:37:21,Open Position,NSDQ100/USD," 99,99 ",0.090643," 0,00 "," 4.034,71 "," 2.551,15 ",2942070166,CFD," 0,00 "
14/02/2025 08:02:50,Open Position,NSDQ100/USD," 149,99 ",0.135999," 0,00 "," 4.034,71 "," 2.401,16 ",2942100890,CFD," 0,00 "
14/02/2025 08:35:53,Position closed,NSDQ100/USD," 101,29 ",0.090643," 1,30 "," 4.036,01 "," 2.502,45 ",2942070166,CFD," 0,00 "
14/02/2025 08:36:06,Open Position,NSDQ100/USD," 150,00 ",0.136075," 0,00 "," 4.036,01 "," 2.352,45 ",2942137383,CFD," 0,00 "
14/02/2025 10:11:25,Position closed,USD/JPY," 122,09 ",3600," 2,10 "," 4.038,11 "," 2.474,54 ",2942070085,CFD," 0,00 "
14/02/2025 10:12:18,Open Position,USD/JPY," 149,99 ",4500," 0,00 "," 4.038,11 "," 2.324,55 ",2942176904,CFD," 0,00 "
14/02/2025 10:12:39,Position closed,NSDQ100/USD," 151,90 ",0.136075," 1,90 "," 4.040,01 "," 2.476,45 ",2942137383,CFD," 0,00 "
14/02/2025 10:13:03,Open Position,NSDQ100/USD," 149,99 ",0.136187," 0,00 "," 4.040,01 "," 2.326,46 ",2942178265,CFD," 0,00 "
14/02/2025 11:19:50,Position closed,NSDQ100/USD," 154,96 ",0.136187," 4,97 "," 4.044,98 "," 2.481,42 ",2942178265,CFD," 0,00 "
14/02/2025 12:07:12,Position closed,NSDQ100/USD," 151,32 ",0.136436," 1,33 "," 4.046,31 "," 2.632,74 ",2941954565,CFD," 0,00 "
14/02/2025 12:19:57,Open Position,NSDQ100/USD," 99,99 ",0.090912," 0,00 "," 4.046,31 "," 2.532,75 ",2942215587,CFD," 0,00 "
14/02/2025 13:23:00,Position closed,NSDQ100/USD," 100,03 ",0.090912," 0,04 "," 4.046,35 "," 2.632,78 ",2942215587,CFD," 0,00 "
14/02/2025 13:30:32,Open Position,NSDQ100/USD," 250,00 ",0.227251," 0,00 "," 4.046,35 "," 2.382,78 ",2942231438,CFD," 0,00 "
14/02/2025 13:45:59,Position closed,NSDQ100/USD," 253,77 ",0.227251," 3,77 "," 4.050,12 "," 2.636,55 ",2942231438,CFD," 0,00 "
14/02/2025 13:46:10,Open Position,NSDQ100/USD," 249,99 ",0.227032," 0,00 "," 4.050,12 "," 2.386,56 ",2942236637,CFD," 0,00 "
14/02/2025 13:48:01,Position closed,USD/JPY," 159,96 ",4500," 9,97 "," 4.060,09 "," 2.546,52 ",2942176904,CFD," 0,00 "
14/02/2025 13:52:20,Open Position,NSDQ100/USD," 99,99 ",0.090814," 0,00 "," 4.060,09 "," 2.446,53 ",2942238378,CFD," 0,00 "
14/02/2025 13:59:39,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 4.060,09 "," 2.246,53 ",2942240334,CFD," 0,00 "
14/02/2025 14:22:11,Position closed,NSDQ100/USD," 99,39 ",0.090814,"(0,60)"," 4.059,49 "," 2.345,92 ",2942238378,CFD," 0,00 "
14/02/2025 15:38:29,Position closed,NSDQ100/USD," 250,81 ",0.227032," 0,82 "," 4.060,31 "," 2.596,73 ",2942236637,CFD," 0,00 "
14/02/2025 16:12:18,Position closed,NSDQ100/USD," 152,12 ",0.135999," 2,13 "," 4.062,44 "," 2.748,85 ",2942100890,CFD," 0,00 "
14/02/2025 16:13:45,Position closed,USD/JPY," 201,54 ",6000," 1,54 "," 4.063,98 "," 2.950,39 ",2942240334,CFD," 0,00 "
14/02/2025 16:15:53,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 4.063,98 "," 2.750,39 ",2942712638,CFD," 0,00 "
14/02/2025 16:20:03,Open Position,NSDQ100/USD," 149,99 ",0.136084," 0,00 "," 4.063,98 "," 2.600,40 ",2942720636,CFD," 0,00 "
14/02/2025 16:21:27,Open Position,NSDQ100/USD," 149,99 ",0.136241," 0,00 "," 4.063,98 "," 2.450,41 ",2942722830,CFD," 0,00 "
14/02/2025 16:34:52,Withdraw Fee,-,"(5,00)",-,"(5,00)"," 4.058,98 "," 2.445,41 ",-,-," 0,00 "
14/02/2025 16:34:52,Withdrawal Conversion Fee,-," 0,00 ",-," 0,00 "," 3.958,98 "," 2.345,41 ",-,-," 0,00 "
14/02/2025 16:34:52,Withdraw Request,-,"(100,00)",-,"(100,00)"," 3.958,98 "," 2.345,41 ",-,-," 0,00 "
14/02/2025 18:03:21,Position closed,NSDQ100/USD," 154,34 ",0.136084," 4,35 "," 3.963,33 "," 2.499,75 ",2942720636,CFD," 0,00 "
14/02/2025 19:10:14,Position closed,NSDQ100/USD," 155,38 ",0.135921," 5,39 "," 3.968,72 "," 2.655,13 ",2942069260,CFD," 0,00 "
14/02/2025 19:11:16,Open Position,NSDQ100/USD," 249,99 ",0.226073," 0,00 "," 3.968,72 "," 2.405,14 ",2942905362,CFD," 0,00 "
14/02/2025 19:14:41,Open Position,NSDQ100/USD," 200,00 ",0.180823," 0,00 "," 3.968,72 "," 2.205,14 ",2942908291,CFD," 0,00 "
14/02/2025 19:33:29,Open Position,NSDQ100/USD," 149,99 ",0.135814," 0,00 "," 3.968,72 "," 2.055,15 ",2942923290,CFD," 0,00 "
14/02/2025 19:33:57,Open Position,NSDQ100/USD," 149,99 ",0.135845," 0,00 "," 3.968,72 "," 1.905,16 ",2942923786,CFD," 0,00 "
14/02/2025 20:15:32,Position closed,NSDQ100/USD," 151,26 ",0.135814," 1,27 "," 3.969,99 "," 2.056,42 ",2942923290,CFD," 0,00 "
14/02/2025 21:08:13,Position closed,NSDQ100/USD," 251,17 ",0.226073," 1,18 "," 3.971,17 "," 2.307,59 ",2942905362,CFD," 0,00 "
14/02/2025 21:08:46,Edit Stop Loss,-,"(9,30)",-," 0,00 "," 3.971,17 "," 2.298,29 ",2940436584,-," 0,00 "
15/02/2025 00:47:39,Overnight refund,Daily," 0,23 ",-," 0,23 "," 3.971,40 "," 2.298,52 ",2941868070,CFD," 0,00 "
15/02/2025 00:47:39,Overnight fee,Weekend Fee,"(0,09)",-,"(0,09)"," 3.971,31 "," 2.298,43 ",2941769321,CFD," 0,00 "
15/02/2025 00:47:39,Overnight fee,Weekend Fee,"(0,10)",-,"(0,10)"," 3.971,21 "," 2.298,33 ",2940436584,CFD," 0,00 "
15/02/2025 00:47:39,Overnight fee,Weekend Fee,"(0,14)",-,"(0,14)"," 3.971,07 "," 2.298,19 ",2942722830,CFD," 0,00 "
15/02/2025 00:47:39,Overnight fee,Weekend Fee,"(0,14)",-,"(0,14)"," 3.970,93 "," 2.298,05 ",2941917933,CFD," 0,00 "
15/02/2025 00:47:39,Overnight fee,Weekend Fee,"(0,14)",-,"(0,14)"," 3.970,79 "," 2.297,91 ",2942923786,CFD," 0,00 "
