Date,Type,Details,Amount,Units,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
02/01/2025 08:11:58,Open Position,NSDQ100/USD," 199,99 ",0.188781," 0,00 "," 2.073,56 "," 1.673,58 ",2898598005,CFD," 0,00 "
02/01/2025 08:49:52,Open Position,NSDQ100/USD," 99,99 ",0.094552," 0,00 "," 2.073,56 "," 1.573,59 ",2898638504,CFD," 0,00 "
02/01/2025 08:50:54,Open Position,NSDQ100/USD," 149,99 ",0.141813," 0,00 "," 2.073,56 "," 1.423,60 ",2898639665,CFD," 0,00 "
02/01/2025 09:03:59,Position closed,NSDQ100/USD," 101,15 ",0.094552," 1,16 "," 2.074,72 "," 1.524,75 ",2898638504,CFD," 0,00 "
02/01/2025 09:04:13,Position closed,USD/JPY," 204,85 ",6000.000000," 4,86 "," 2.079,58 "," 1.729,60 ",2898597864,CFD," 0,00 "
02/01/2025 09:04:50,Open Position,USD/JPY," 299,99 ",9000.000000," 0,00 "," 2.079,58 "," 1.429,61 ",2898652243,CFD," 0,00 "
02/01/2025 09:05:26,Open Position,NSDQ100/USD," 149,99 ",0.141809," 0,00 "," 2.079,58 "," 1.279,62 ",2898652394,CFD," 0,00 "
02/01/2025 09:05:51,Position closed,USD/JPY," 301,02 ",9000.000000," 1,03 "," 2.080,61 "," 1.580,64 ",2898652243,CFD," 0,00 "
02/01/2025 09:06:26,Open Position,USD/JPY," 199,99 ",6000.000000," 0,00 "," 2.080,61 "," 1.380,65 ",2898652631,CFD," 0,00 "
02/01/2025 09:07:53,Position closed,NSDQ100/USD," 151,77 ",0.141813," 1,78 "," 2.082,39 "," 1.532,42 ",2898639665,CFD," 0,00 "
02/01/2025 09:08:01,Position closed,NSDQ100/USD," 151,48 ",0.141809," 1,49 "," 2.083,88 "," 1.683,90 ",2898652394,CFD," 0,00 "
02/01/2025 09:09:49,Open Position,NSDQ100/USD," 300,00 ",0.283373," 0,00 "," 2.083,88 "," 1.383,90 ",2898653553,CFD," 0,00 "
02/01/2025 09:12:53,Position closed,NSDQ100/USD," 301,62 ",0.283373," 1,62 "," 2.085,50 "," 1.685,52 ",2898653553,CFD," 0,00 "
02/01/2025 09:14:40,Open Position,NSDQ100/USD," 100,00 ",0.094421," 0,00 "," 2.085,50 "," 1.585,52 ",2898660276,CFD," 0,00 "
02/01/2025 09:16:06,Position closed,NSDQ100/USD," 100,25 ",0.094421," 0,25 "," 2.085,75 "," 1.685,77 ",2898660276,CFD," 0,00 "
02/01/2025 09:18:14,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 2.085,75 "," 1.585,77 ",2898661312,CFD," 0,00 "
02/01/2025 09:18:35,Open Position,NSDQ100/USD," 209,99 ",0.198248," 0,00 "," 2.085,75 "," 1.375,78 ",2898661354,CFD," 0,00 "
02/01/2025 10:22:38,Position closed,USD/JPY," 102,03 ",3000.000000," 2,03 "," 2.087,78 "," 1.477,81 ",2898661312,CFD," 0,00 "
02/01/2025 10:23:28,Open Position,USD/JPY," 207,99 ",6240.000000," 0,00 "," 2.087,78 "," 1.269,82 ",2898688246,CFD," 0,00 "
02/01/2025 11:05:00,Position closed,USD/JPY," 206,98 ",6000.000000," 6,99 "," 2.094,77 "," 1.476,80 ",2898652631,CFD," 0,00 "
02/01/2025 11:05:09,Position closed,USD/JPY," 215,34 ",6240.000000," 7,35 "," 2.102,12 "," 1.692,14 ",2898688246,CFD," 0,00 "
02/01/2025 11:05:38,Open Position,USD/JPY," 150,00 ",4500.000000," 0,00 "," 2.102,12 "," 1.542,14 ",2898702468,CFD," 0,00 "
02/01/2025 11:26:21,Position closed,USD/JPY," 151,69 ",4500.000000," 1,69 "," 2.103,81 "," 1.693,83 ",2898702468,CFD," 0,00 "
02/01/2025 11:26:52,Open Position,USD/JPY," 150,00 ",4500.000000," 0,00 "," 2.103,81 "," 1.543,83 ",2898707741,CFD," 0,00 "
02/01/2025 12:53:15,Position closed,NSDQ100/USD," 204,20 ",0.188781," 4,21 "," 2.108,02 "," 1.748,03 ",2898598005,CFD," 0,00 "
02/01/2025 12:53:15,Position closed,NSDQ100/USD," 215,01 ",0.198248," 5,02 "," 2.113,04 "," 1.963,04 ",2898661354,CFD," 0,00 "
02/01/2025 12:54:04,Open Position,NSDQ100/USD," 250,00 ",0.235644," 0,00 "," 2.113,04 "," 1.713,04 ",2898736926,CFD," 0,00 "
02/01/2025 12:54:11,Open Position,NSDQ100/USD," 100,00 ",0.094259," 0,00 "," 2.113,04 "," 1.613,04 ",2898736950,CFD," 0,00 "
02/01/2025 13:03:25,Position closed,NSDQ100/USD," 100,82 ",0.094259," 0,82 "," 2.113,86 "," 1.713,86 ",2898736950,CFD," 0,00 "
02/01/2025 13:03:25,Position closed,NSDQ100/USD," 251,96 ",0.235644," 1,96 "," 2.115,82 "," 1.965,82 ",2898736926,CFD," 0,00 "
02/01/2025 13:03:45,Open Position,NSDQ100/USD," 219,99 ",0.207254," 0,00 "," 2.115,82 "," 1.745,83 ",2898739863,CFD," 0,00 "
02/01/2025 14:12:53,Open Position,NSDQ100/USD," 250,00 ",0.236356," 0,00 "," 2.115,82 "," 1.495,83 ",2898768438,CFD," 0,00 "
02/01/2025 14:13:02,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 2.115,82 "," 1.395,83 ",2898768467,CFD," 0,00 "
02/01/2025 14:34:03,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 2.115,82 "," 1.295,83 ",2898942843,CFD," 0,00 "
02/01/2025 14:34:41,Open Position,NSDQ100/USD," 199,98 ",0.189791," 0,00 "," 2.115,82 "," 1.095,85 ",2898944870,CFD," 0,00 "
02/01/2025 14:43:11,Position closed,USD/JPY," 105,41 ",3000.000000," 5,41 "," 2.121,23 "," 1.201,26 ",2898942843,CFD," 0,00 "
02/01/2025 14:43:35,Open Position,NSDQ100/USD," 210,00 ",0.200055," 0,00 "," 2.121,23 "," 991,26 ",2898974258,CFD," 0,00 "
02/01/2025 14:43:47,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 2.121,23 "," 891,26 ",2898974925,CFD," 0,00 "
02/01/2025 14:47:28,Position closed,NSDQ100/USD," 218,37 ",0.200055," 8,37 "," 2.129,60 "," 1.109,63 ",2898974258,CFD," 0,00 "
02/01/2025 14:48:02,Open Position,NSDQ100/USD," 200,00 ",0.190065," 0,00 "," 2.129,60 "," 909,63 ",2898989719,CFD," 0,00 "
02/01/2025 14:48:11,Position closed,USD/JPY," 101,83 ",3000.000000," 1,83 "," 2.131,43 "," 1.011,46 ",2898974925,CFD," 0,00 "
02/01/2025 14:48:19,Position closed,USD/JPY," 100,55 ",3000.000000," 0,55 "," 2.131,98 "," 1.112,01 ",2898768467,CFD," 0,00 "
02/01/2025 14:48:58,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 2.131,98 "," 1.012,01 ",2898991921,CFD," 0,00 "
02/01/2025 14:49:19,Position closed,NSDQ100/USD," 199,15 ",0.190065,"(0,85)"," 2.131,13 "," 1.211,16 ",2898989719,CFD," 0,00 "
02/01/2025 14:54:34,Position closed,NSDQ100/USD," 216,46 ",0.189791," 16,48 "," 2.147,61 "," 1.427,62 ",2898944870,CFD," 0,00 "
02/01/2025 14:54:50,Position closed,NSDQ100/USD," 251,84 ",0.236356," 1,84 "," 2.149,45 "," 1.679,46 ",2898768438,CFD," 0,00 "
02/01/2025 14:54:59,Open Position,NSDQ100/USD," 220,00 ",0.207883," 0,00 "," 2.149,45 "," 1.459,46 ",2899123510,CFD," 0,00 "
02/01/2025 14:57:22,Position closed,NSDQ100/USD," 224,22 ",0.207883," 4,22 "," 2.153,67 "," 1.683,68 ",2899123510,CFD," 0,00 "
02/01/2025 14:57:55,Open Position,NSDQ100/USD," 249,99 ",0.236064," 0,00 "," 2.153,67 "," 1.433,69 ",2899142045,CFD," 0,00 "
02/01/2025 15:10:00,Position closed,NSDQ100/USD," 254,76 ",0.236064," 4,77 "," 2.158,44 "," 1.688,45 ",2899142045,CFD," 0,00 "
02/01/2025 15:10:38,Open Position,NSDQ100/USD," 200,00 ",0.188770," 0,00 "," 2.158,44 "," 1.488,45 ",2899268743,CFD," 0,00 "
02/01/2025 15:12:43,Position closed,NSDQ100/USD," 203,36 ",0.188770," 3,36 "," 2.161,80 "," 1.691,81 ",2899268743,CFD," 0,00 "
02/01/2025 15:13:06,Open Position,NSDQ100/USD," 220,00 ",0.207516," 0,00 "," 2.161,80 "," 1.471,81 ",2899276814,CFD," 0,00 "
02/01/2025 15:13:26,Position closed,USD/JPY," 99,33 ",3000.000000,"(0,67)"," 2.161,13 "," 1.571,14 ",2898991921,CFD," 0,00 "
02/01/2025 15:13:43,Position closed,NSDQ100/USD," 223,17 ",0.207516," 3,17 "," 2.164,30 "," 1.794,31 ",2899276814,CFD," 0,00 "
02/01/2025 15:13:53,Open Position,NSDQ100/USD," 249,99 ",0.235582," 0,00 "," 2.164,30 "," 1.544,32 ",2899278488,CFD," 0,00 "
02/01/2025 15:21:23,Open Position,NSDQ100/USD," 149,99 ",0.142233," 0,00 "," 2.164,30 "," 1.394,33 ",2899326570,CFD," 0,00 "
02/01/2025 16:09:45,Position closed,USD/JPY," 155,43 ",4500.000000," 5,43 "," 2.169,73 "," 1.549,76 ",2898707741,CFD," 0,00 "
02/01/2025 16:13:02,Open Position,NSDQ100/USD," 249,99 ",0.237997," 0,00 "," 2.169,73 "," 1.299,77 ",2899732049,CFD," 0,00 "
02/01/2025 17:40:32,Open Position,NSDQ100/USD," 299,99 ",0.288114," 0,00 "," 2.169,73 "," 999,78 ",2899833307,CFD," 0,00 "
02/01/2025 17:42:06,Open Position,NSDQ100/USD," 350,00 ",0.336009," 0,00 "," 2.169,73 "," 649,78 ",2899834829,CFD," 0,00 "
02/01/2025 17:42:13,Position closed,NSDQ100/USD," 301,94 ",0.288114," 1,95 "," 2.171,68 "," 951,72 ",2899833307,CFD," 0,00 "
02/01/2025 17:42:56,Open Position,NSDQ100/USD," 200,00 ",0.192108," 0,00 "," 2.171,68 "," 751,72 ",2899835671,CFD," 0,00 "
02/01/2025 17:43:23,Open Position,NSDQ100/USD," 200,00 ",0.192042," 0,00 "," 2.171,68 "," 551,72 ",2899836477,CFD," 0,00 "
02/01/2025 17:51:02,Open Position,NSDQ100/USD," 200,00 ",0.192144," 0,00 "," 2.171,68 "," 351,72 ",2899852161,CFD," 0,00 "
02/01/2025 17:55:48,Position closed,NSDQ100/USD," 202,82 ",0.192144," 2,82 "," 2.174,50 "," 554,54 ",2899852161,CFD," 0,00 "
02/01/2025 17:56:00,Position closed,NSDQ100/USD," 201,49 ",0.192108," 1,49 "," 2.175,99 "," 756,03 ",2899835671,CFD," 0,00 "
02/01/2025 17:56:19,Open Position,NSDQ100/USD," 249,99 ",0.239990," 0,00 "," 2.175,99 "," 506,04 ",2899859177,CFD," 0,00 "
02/01/2025 17:58:18,Position closed,NSDQ100/USD," 357,51 ",0.336009," 7,51 "," 2.183,50 "," 863,55 ",2899834829,CFD," 0,00 "
02/01/2025 17:58:25,Position closed,NSDQ100/USD," 205,81 ",0.192042," 5,81 "," 2.189,31 "," 1.069,36 ",2899836477,CFD," 0,00 "
02/01/2025 17:58:33,Position closed,NSDQ100/USD," 255,09 ",0.239990," 5,10 "," 2.194,41 "," 1.324,45 ",2899859177,CFD," 0,00 "
02/01/2025 17:58:47,Open Position,NSDQ100/USD," 299,99 ",0.287711," 0,00 "," 2.194,41 "," 1.024,46 ",2899861669,CFD," 0,00 "
02/01/2025 17:58:53,Open Position,NSDQ100/USD," 200,00 ",0.191763," 0,00 "," 2.194,41 "," 824,46 ",2899861720,CFD," 0,00 "
02/01/2025 18:30:48,Open Position,NSDQ100/USD," 149,99 ",0.144085," 0,00 "," 2.194,41 "," 674,47 ",2899934891,CFD," 0,00 "
02/01/2025 18:44:06,Position closed,NSDQ100/USD," 151,64 ",0.144085," 1,65 "," 2.196,06 "," 826,11 ",2899934891,CFD," 0,00 "
02/01/2025 19:10:58,Position closed,NSDQ100/USD," 300,90 ",0.287711," 0,91 "," 2.196,97 "," 1.127,01 ",2899861669,CFD," 0,00 "
02/01/2025 19:11:22,Open Position,NSDQ100/USD," 149,99 ",0.143737," 0,00 "," 2.196,97 "," 977,02 ",2899971058,CFD," 0,00 "
02/01/2025 19:18:09,Position closed,NSDQ100/USD," 199,69 ",0.191763,"(0,31)"," 2.196,66 "," 1.176,71 ",2899861720,CFD," 0,00 "
02/01/2025 19:31:57,Position closed,NSDQ100/USD," 152,74 ",0.143737," 2,75 "," 2.199,41 "," 1.329,45 ",2899971058,CFD," 0,00 "
02/01/2025 19:32:13,Open Position,NSDQ100/USD," 200,00 ",0.191454," 0,00 "," 2.199,41 "," 1.129,45 ",2899990650,CFD," 0,00 "
02/01/2025 20:37:15,Position closed,NSDQ100/USD," 203,19 ",0.191454," 3,19 "," 2.202,60 "," 1.332,64 ",2899990650,CFD," 0,00 "
02/01/2025 20:37:35,Open Position,NSDQ100/USD," 249,99 ",0.239078," 0,00 "," 2.202,60 "," 1.082,65 ",2900082884,CFD," 0,00 "
02/01/2025 20:41:24,Position closed,NSDQ100/USD," 250,77 ",0.239078," 0,78 "," 2.203,38 "," 1.333,42 ",2900082884,CFD," 0,00 "
02/01/2025 20:42:37,Open Position,NSDQ100/USD," 250,00 ",0.238858," 0,00 "," 2.203,38 "," 1.083,42 ",2900085845,CFD," 0,00 "
02/01/2025 20:50:31,Position closed,NSDQ100/USD," 256,41 ",0.238858," 6,41 "," 2.209,79 "," 1.339,83 ",2900085845,CFD," 0,00 "
02/01/2025 20:50:47,Open Position,NSDQ100/USD," 209,99 ",0.200377," 0,00 "," 2.209,79 "," 1.129,84 ",2900092454,CFD," 0,00 "
02/01/2025 21:02:51,Position closed,NSDQ100/USD," 212,83 ",0.200377," 2,84 "," 2.212,63 "," 1.342,67 ",2900092454,CFD," 0,00 "
02/01/2025 21:03:01,Open Position,NSDQ100/USD," 250,00 ",0.238346," 0,00 "," 2.212,63 "," 1.092,67 ",2900103627,CFD," 0,00 "
03/01/2025 00:09:53,Position closed,NSDQ100/USD," 251,82 ",0.238346," 1,82 "," 2.214,45 "," 1.344,49 ",2900103627,CFD," 0,00 "
03/01/2025 00:11:16,Open Position,NSDQ100/USD," 149,99 ",0.142892," 0,00 "," 2.214,45 "," 1.194,50 ",2900124347,CFD," 0,00 "
03/01/2025 00:31:41,Index price adjustment,NSDQ100/USD," 0,55 ",-," 0,55 "," 2.215,00 "," 1.195,05 ",2898739863,CFD," 0,00 "
03/01/2025 00:31:41,Index price adjustment,NSDQ100/USD," 0,63 ",-," 0,63 "," 2.215,63 "," 1.195,68 ",2899278488,CFD," 0,00 "
03/01/2025 00:31:41,Index price adjustment,NSDQ100/USD," 0,38 ",-," 0,38 "," 2.216,01 "," 1.196,06 ",2899326570,CFD," 0,00 "
03/01/2025 00:31:41,Index price adjustment,NSDQ100/USD," 0,63 ",-," 0,63 "," 2.216,64 "," 1.196,69 ",2899732049,CFD," 0,00 "
03/01/2025 00:31:41,Index price adjustment,NSDQ100/USD," 0,53 ",-," 0,53 "," 2.217,17 "," 1.197,22 ",2900092454,CFD," 0,00 "
03/01/2025 00:49:21,Overnight fee,Daily,"(0,74)",-,"(0,74)"," 2.216,43 "," 1.196,48 ",2899326570,CFD," 0,00 "
03/01/2025 00:49:21,Overnight fee,Daily,"(1,08)",-,"(1,08)"," 2.215,35 "," 1.195,40 ",2898739863,CFD," 0,00 "
03/01/2025 00:49:21,Overnight fee,Daily,"(1,22)",-,"(1,22)"," 2.214,13 "," 1.194,18 ",2899278488,CFD," 0,00 "
03/01/2025 00:49:21,Overnight fee,Daily,"(1,24)",-,"(1,24)"," 2.212,89 "," 1.192,94 ",2899732049,CFD," 0,00 "
03/01/2025 00:49:21,Overnight fee,Daily,"(1,24)",-,"(1,24)"," 2.211,65 "," 1.191,70 ",2900103627,CFD," 0,00 "
03/01/2025 00:54:50,Position closed,NSDQ100/USD," 254,65 ",0.237997," 4,66 "," 2.216,31 "," 1.446,35 ",2899732049,CFD," 0,00 "
03/01/2025 00:54:58,Position closed,NSDQ100/USD," 154,74 ",0.142892," 4,75 "," 2.221,06 "," 1.601,09 ",2900124347,CFD," 0,00 "
03/01/2025 00:55:12,Open Position,NSDQ100/USD," 250,00 ",0.237745," 0,00 "," 2.221,06 "," 1.351,09 ",2900127297,CFD," 0,00 "
03/01/2025 06:21:01,Open Position,USD/JPY," 150,00 ",4500.000000," 0,00 "," 2.221,06 "," 1.201,09 ",2900155837,CFD," 0,00 "
03/01/2025 08:17:13,Position closed,USD/JPY," 149,94 ",4500.000000,"(0,06)"," 2.221,00 "," 1.351,03 ",2900155837,CFD," 0,00 "
03/01/2025 08:17:37,Position closed,NSDQ100/USD," 257,90 ",0.237745," 7,90 "," 2.228,90 "," 1.608,93 ",2900127297,CFD," 0,00 "
03/01/2025 08:19:00,Open Position,NSDQ100/USD," 199,99 ",0.189881," 0,00 "," 2.228,90 "," 1.408,94 ",2900198376,CFD," 0,00 "
03/01/2025 08:32:20,Open Position,NSDQ100/USD," 219,99 ",0.209247," 0,00 "," 2.228,90 "," 1.188,95 ",2900218227,CFD," 0,00 "
03/01/2025 08:33:08,Open Position,USD/JPY," 199,99 ",6000.000000," 0,00 "," 2.228,90 "," 988,96 ",2900218684,CFD," 0,00 "
03/01/2025 09:02:53,Position closed,NSDQ100/USD," 221,74 ",0.209247," 1,75 "," 2.230,65 "," 1.210,70 ",2900218227,CFD," 0,00 "
03/01/2025 09:03:39,Open Position,NSDQ100/USD," 199,99 ",0.190099," 0,00 "," 2.230,65 "," 1.010,71 ",2900228103,CFD," 0,00 "
03/01/2025 09:44:06,Position closed,NSDQ100/USD," 206,97 ",0.190099," 6,98 "," 2.237,63 "," 1.217,68 ",2900228103,CFD," 0,00 "
03/01/2025 09:44:17,Position closed,NSDQ100/USD," 202,14 ",0.189881," 2,15 "," 2.239,78 "," 1.419,82 ",2900198376,CFD," 0,00 "
03/01/2025 09:45:36,Open Position,NSDQ100/USD," 219,99 ",0.208766," 0,00 "," 2.239,78 "," 1.199,83 ",2900242152,CFD," 0,00 "
03/01/2025 10:52:56,Position closed,USD/JPY," 201,74 ",6000.000000," 1,75 "," 2.241,53 "," 1.401,57 ",2900218684,CFD," 0,00 "
03/01/2025 10:53:46,Open Position,NSDQ100/USD," 149,99 ",0.142626," 0,00 "," 2.241,53 "," 1.251,58 ",2900263264,CFD," 0,00 "
03/01/2025 11:47:20,Position closed,NSDQ100/USD," 151,55 ",0.142626," 1,56 "," 2.243,09 "," 1.403,13 ",2900263264,CFD," 0,00 "
03/01/2025 11:47:36,Open Position,NSDQ100/USD," 199,99 ",0.190051," 0,00 "," 2.243,09 "," 1.203,14 ",2900288513,CFD," 0,00 "
03/01/2025 13:23:45,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 2.243,09 "," 1.103,14 ",2900368260,CFD," 0,00 "
03/01/2025 13:24:07,Position closed,NSDQ100/USD," 201,29 ",0.190051," 1,30 "," 2.244,39 "," 1.304,43 ",2900288513,CFD," 0,00 "
03/01/2025 13:24:26,Open Position,NSDQ100/USD," 149,99 ",0.142465," 0,00 "," 2.244,39 "," 1.154,44 ",2900368460,CFD," 0,00 "
03/01/2025 14:18:13,Position closed,NSDQ100/USD," 151,02 ",0.142465," 1,03 "," 2.245,42 "," 1.305,46 ",2900368460,CFD," 0,00 "
03/01/2025 14:19:24,Open Position,NSDQ100/USD," 219,99 ",0.208728," 0,00 "," 2.245,42 "," 1.085,47 ",2900398946,CFD," 0,00 "
03/01/2025 14:35:21,Position closed,NSDQ100/USD," 156,64 ",0.142233," 6,65 "," 2.252,07 "," 1.242,11 ",2899326570,CFD," 0,00 "
03/01/2025 14:35:32,Position closed,NSDQ100/USD," 230,11 ",0.208766," 10,12 "," 2.262,19 "," 1.472,22 ",2900242152,CFD," 0,00 "
03/01/2025 14:35:37,Position closed,NSDQ100/USD," 229,88 ",0.208728," 9,89 "," 2.272,08 "," 1.702,10 ",2900398946,CFD," 0,00 "
03/01/2025 14:35:56,Open Position,NSDQ100/USD," 50,00 ",0.047321," 0,00 "," 2.272,08 "," 1.652,10 ",2900530371,CFD," 0,00 "
03/01/2025 14:36:14,Position closed,NSDQ100/USD," 49,57 ",0.047321,"(0,43)"," 2.271,65 "," 1.701,67 ",2900530371,CFD," 0,00 "
03/01/2025 14:36:34,Open Position,NSDQ100/USD," 200,00 ",0.189284," 0,00 "," 2.271,65 "," 1.501,67 ",2900533321,CFD," 0,00 "
03/01/2025 14:38:26,Position closed,NSDQ100/USD," 202,75 ",0.189284," 2,75 "," 2.274,40 "," 1.704,42 ",2900533321,CFD," 0,00 "
03/01/2025 14:38:33,Open Position,NSDQ100/USD," 299,99 ",0.283633," 0,00 "," 2.274,40 "," 1.404,43 ",2900536757,CFD," 0,00 "
03/01/2025 15:21:22,Position closed,USD/JPY," 102,76 ",3000.000000," 2,76 "," 2.277,16 "," 1.507,19 ",2900368260,CFD," 0,00 "
03/01/2025 15:21:46,Open Position,NSDQ100/USD," 200,00 ",0.189790," 0,00 "," 2.277,16 "," 1.307,19 ",2900834198,CFD," 0,00 "
03/01/2025 15:52:41,Position closed,NSDQ100/USD," 209,29 ",0.207254,"(10,70)"," 2.266,46 "," 1.516,48 ",2898739863,CFD," 0,00 "
03/01/2025 15:52:41,Position closed,NSDQ100/USD," 239,23 ",0.235582,"(10,76)"," 2.255,70 "," 1.755,71 ",2899278488,CFD," 0,00 "
03/01/2025 15:52:41,Position closed,NSDQ100/USD," 219,44 ",0.189790," 19,44 "," 2.275,14 "," 1.975,15 ",2900834198,CFD," 0,00 "
03/01/2025 15:52:41,Position closed,NSDQ100/USD," 306,86 ",0.283633," 6,87 "," 2.282,01 "," 2.282,01 ",2900536757,CFD," 0,00 "
03/01/2025 15:54:04,Open Position,NSDQ100/USD," 250,00 ",0.236283," 0,00 "," 2.282,01 "," 2.032,01 ",2900890892,CFD," 0,00 "
03/01/2025 16:01:28,Position closed,NSDQ100/USD," 253,01 ",0.236283," 3,01 "," 2.285,02 "," 2.285,02 ",2900890892,CFD," 0,00 "
03/01/2025 16:01:47,Open Position,NSDQ100/USD," 299,99 ",0.283306," 0,00 "," 2.285,02 "," 1.985,03 ",2900904066,CFD," 0,00 "
03/01/2025 16:04:32,Position closed,NSDQ100/USD," 306,74 ",0.283306," 6,75 "," 2.291,77 "," 2.291,77 ",2900904066,CFD," 0,00 "
03/01/2025 16:04:41,Open Position,NSDQ100/USD," 249,99 ",0.235778," 0,00 "," 2.291,77 "," 2.041,78 ",2900907467,CFD," 0,00 "
03/01/2025 16:34:08,Position closed,NSDQ100/USD," 259,59 ",0.235778," 9,60 "," 2.301,37 "," 2.301,37 ",2900907467,CFD," 0,00 "
03/01/2025 16:34:24,Open Position,NSDQ100/USD," 249,99 ",0.235316," 0,00 "," 2.301,37 "," 2.051,38 ",2900948050,CFD," 0,00 "
03/01/2025 16:42:29,Position closed,NSDQ100/USD," 254,84 ",0.235316," 4,85 "," 2.306,22 "," 2.306,22 ",2900948050,CFD," 0,00 "
03/01/2025 16:42:47,Open Position,NSDQ100/USD," 299,99 ",0.282074," 0,00 "," 2.306,22 "," 2.006,23 ",2900961626,CFD," 0,00 "
03/01/2025 16:43:05,Position closed,NSDQ100/USD," 301,34 ",0.282074," 1,35 "," 2.307,57 "," 2.307,57 ",2900961626,CFD," 0,00 "
03/01/2025 16:43:16,Open Position,NSDQ100/USD," 239,99 ",0.225590," 0,00 "," 2.307,57 "," 2.067,58 ",2900961973,CFD," 0,00 "
03/01/2025 16:50:53,Position closed,NSDQ100/USD," 241,82 ",0.225590," 1,83 "," 2.309,40 "," 2.309,40 ",2900961973,CFD," 0,00 "
03/01/2025 16:51:04,Open Position,NSDQ100/USD," 239,99 ",0.225484," 0,00 "," 2.309,40 "," 2.069,41 ",2900969807,CFD," 0,00 "
03/01/2025 18:01:29,Withdraw Fee,-,"(5,00)",-,"(5,00)"," 2.304,40 "," 2.064,41 ",-,-," 0,00 "
03/01/2025 18:01:29,Withdraw Request,-,"(120,00)",-,"(120,00)"," 2.184,40 "," 1.944,41 ",-,-," 0,00 "
03/01/2025 18:02:53,Open Position,NSDQ100/USD," 249,99 ",0.235135," 0,00 "," 2.184,40 "," 1.694,42 ",2901031991,CFD," 0,00 "
03/01/2025 18:05:59,Position closed,NSDQ100/USD," 250,30 ",0.235135," 0,31 "," 2.184,71 "," 1.944,72 ",2901031991,CFD," 0,00 "
03/01/2025 18:34:45,Position closed,NSDQ100/USD," 242,83 ",0.225484," 2,84 "," 2.187,55 "," 2.187,55 ",2900969807,CFD," 0,00 "
03/01/2025 18:35:31,Open Position,NSDQ100/USD," 250,00 ",0.234687," 0,00 "," 2.187,55 "," 1.937,55 ",2901056988,CFD," 0,00 "
03/01/2025 18:41:04,Position closed,NSDQ100/USD," 253,83 ",0.234687," 3,83 "," 2.191,38 "," 2.191,38 ",2901056988,CFD," 0,00 "
